snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,reorder_point
2024-02-05,W009,P00022,166,79,25
2026-02-19,W009,P00406,268,35,54
2024-12-28,W009,P00165,571,75,45
2024-05-05,W009,P00449,697,3,69
2026-01-03,W009,P00352,268,120,48
2024-08-22,W009,P00107,7,6,113
2024-10-21,W009,P00343,193,49,46
2025-11-08,W009,P00246,42,11,89
2025-05-22,W009,P00363,676,41,94
2026-02-28,W009,P00516,293,57,94
2025-10-09,W009,P00453,229,103,55
2025-04-29,W009,P00457,30,19,61
2025-05-13,W009,P00097,550,106,30
2025-05-24,W009,P00194,394,5,76
2024-05-20,W009,P00487,323,75,91
2024-01-24,W009,P00240,267,102,41
2025-08-15,W009,P00171,713,102,99
2024-11-30,W009,P00348,582,88,50
2024-09-12,W009,P00523,191,41,82
2025-01-29,W009,P00241,2,2,27
2024-11-13,W009,P00419,273,39,20
2024-07-01,W009,P00555,678,107,100
2024-09-08,W009,P00158,771,13,112
2025-08-19,W009,P00117,550,62,47
2026-02-14,W009,P00001,269,116,31
2025-05-28,W009,P00183,500,66,71
2025-12-11,W009,P00053,544,0,42
2025-10-09,W009,P00561,4,0,35
2024-03-07,W009,P00282,387,77,94
2024-03-18,W009,P00509,727,72,15
2025-01-30,W009,P00056,413,4,67
2025-06-06,W009,P00112,738,36,111
2024-01-16,W009,P00398,184,90,118
2025-01-06,W009,P00160,586,14,117
2024-05-20,W009,P00482,223,38,33
2026-01-23,W009,P00557,424,59,75
2025-11-11,W009,P00190,331,73,66
2026-02-19,W009,P00340,110,103,92
2026-02-12,W009,P00002,724,70,20
2024-03-02,W009,P00063,684,103,85
2024-03-27,W009,P00132,205,39,55
2024-01-07,W009,P00244,271,119,117
2025-12-13,W009,P00020,84,77,90
2026-02-11,W009,P00157,705,35,32
2025-01-07,W009,P00141,565,40,118
2024-05-07,W009,P00199,477,75,83
2025-08-20,W009,P00176,24,20,19
2025-09-06,W009,P00491,26,14,78
2025-12-18,W009,P00174,738,1,78
2025-06-16,W009,P00405,385,21,120
2025-08-04,W009,P00232,375,61,42
2025-04-05,W009,P00259,166,6,26
2025-01-12,W009,P00099,587,109,71
2025-04-19,W009,P00474,141,70,26
2025-03-23,W009,P00429,229,102,113
2025-12-03,W009,P00265,224,67,115
2026-01-27,W009,P00466,789,11,38
2025-04-02,W009,P00543,342,3,87
2025-11-12,W009,P00393,330,3,31
2024-05-23,W009,P00563,215,31,45
2024-05-29,W009,P00202,554,100,117
2024-01-21,W009,P00130,179,40,104
2024-12-05,W009,P00045,323,106,35
2024-03-07,W009,P00401,211,70,75
2025-07-30,W009,P00120,1,1,32
2025-04-02,W009,P00350,485,16,68
2024-11-05,W009,P00464,430,53,26
2024-07-06,W009,P00218,4,3,119
2024-07-01,W009,P00173,304,22,118
2025-09-21,W009,P00501,612,70,103
2024-12-18,W009,P00568,312,50,53
2024-07-23,W009,P00106,702,11,68
2025-01-14,W009,P00370,399,20,96
2025-11-03,W009,P00454,676,93,88
2025-12-15,W009,P00078,359,14,80
2024-06-03,W009,P00281,290,96,37
2026-02-01,W009,P00069,130,46,92
2024-10-01,W009,P00314,692,120,85
2025-08-08,W009,P00051,477,78,19
2025-11-22,W009,P00262,121,6,46
2024-03-07,W009,P00081,330,56,71
2026-01-01,W009,P00480,680,92,31
2024-07-12,W009,P00442,343,67,114
2025-11-27,W009,P00529,95,95,92
2024-11-22,W009,P00591,672,12,14
2025-01-31,W009,P00460,56,15,93
2024-09-08,W009,P00014,490,96,88
2025-08-24,W009,P00508,697,71,60
2024-05-10,W009,P00166,214,88,119
2026-01-19,W009,P00589,234,113,53
2024-05-27,W009,P00253,744,69,11
2025-12-26,W009,P00373,192,0,90
2024-06-27,W009,P00586,674,61,54
2025-07-15,W009,P00164,17,17,55
2024-03-27,W009,P00558,755,78,60
2025-08-30,W009,P00119,207,43,95
2024-01-09,W009,P00266,496,3,113
2024-04-26,W009,P00597,631,29,89
2024-04-11,W009,P00113,618,99,13
2025-09-09,W009,P00595,588,86,108
2024-07-21,W009,P00030,527,61,30
2024-01-23,W009,P00376,470,23,103
2024-10-22,W009,P00305,658,75,94
2025-03-10,W009,P00180,265,115,50
2026-02-10,W009,P00115,319,106,92
2024-10-11,W009,P00434,502,59,26
2024-05-11,W009,P00358,15,0,21
2024-08-16,W009,P00416,238,92,55
2024-02-03,W009,P00016,719,71,83
2025-10-28,W009,P00500,176,68,46
2024-12-24,W009,P00131,238,118,57
2025-05-31,W009,P00443,344,111,116
2025-03-29,W009,P00044,730,76,42
2024-04-15,W009,P00432,531,70,71
2025-02-11,W009,P00359,447,53,112
2025-11-03,W009,P00341,396,64,111
2025-12-03,W009,P00337,684,44,65
2024-01-19,W009,P00489,573,53,34
2024-05-14,W009,P00015,238,108,94
2024-11-24,W009,P00503,773,84,31
2025-12-21,W009,P00214,755,5,111
2025-10-01,W009,P00074,380,65,62
2025-11-23,W009,P00513,499,80,69
2025-07-31,W009,P00452,578,32,54
2025-05-30,W009,P00207,30,10,67
2024-10-17,W009,P00011,206,58,87
2024-04-14,W009,P00383,35,29,18
2024-11-11,W009,P00249,488,86,29
2025-06-09,W009,P00354,102,87,57
2026-01-16,W009,P00162,268,102,15
2024-12-14,W009,P00267,566,86,77
2024-03-26,W009,P00276,437,24,79
2024-03-23,W009,P00039,69,34,81
2024-05-17,W009,P00545,550,30,110
2024-02-03,W009,P00505,695,38,90
2024-10-21,W009,P00584,244,114,18
2024-03-02,W009,P00278,504,40,50
2025-01-31,W009,P00534,585,66,86
2024-06-29,W009,P00066,403,36,80
2025-10-22,W009,P00310,54,15,42
2026-02-10,W009,P00329,310,79,67
2024-04-27,W009,P00285,373,112,88
2024-08-27,W009,P00048,658,22,51
2024-10-21,W009,P00221,382,71,95
2025-09-02,W009,P00191,82,69,24
2025-07-01,W009,P00270,111,58,65
2024-01-24,W009,P00225,257,104,69
2024-11-04,W009,P00234,465,40,85
2024-06-24,W009,P00139,225,18,76
2025-01-18,W009,P00496,493,84,113
2024-04-26,W009,P00574,678,50,58
2025-11-27,W009,P00195,672,82,94
2024-10-28,W009,P00447,693,99,43
2024-08-13,W009,P00111,142,3,35
2024-03-18,W009,P00304,503,25,54
2024-04-25,W009,P00133,705,94,97
2024-02-21,W009,P00521,670,13,77
2025-10-29,W009,P00213,788,55,46
2024-12-07,W010,P00158,116,45,44
2024-10-16,W010,P00006,772,96,18
2024-03-17,W010,P00494,411,67,68
2026-01-20,W010,P00501,705,32,69
2024-10-25,W010,P00237,448,109,98
2024-05-03,W010,P00530,612,64,48
2024-03-02,W010,P00169,56,39,64
2025-07-24,W010,P00441,65,24,116
2024-10-12,W010,P00131,507,76,22
2025-08-29,W010,P00344,737,25,20
2025-05-18,W010,P00276,117,78,14
2025-09-22,W010,P00390,427,92,73
2026-02-06,W010,P00496,394,9,110
2025-09-14,W010,P00378,41,15,45
2025-11-12,W010,P00511,83,49,22
2025-02-19,W010,P00343,612,113,102
2026-01-04,W010,P00135,157,52,85
2024-08-28,W010,P00337,652,8,18
2024-11-05,W010,P00497,631,112,91
2026-02-27,W010,P00520,330,114,62
2024-12-23,W010,P00149,752,119,67
2024-01-25,W010,P00554,630,97,87
2024-12-24,W010,P00174,233,18,14
2024-06-25,W010,P00196,556,61,10
2025-04-14,W010,P00126,590,11,28
2025-12-02,W010,P00420,457,67,73
2024-05-23,W010,P00547,176,79,116
2024-12-11,W010,P00090,466,114,65
2025-04-05,W010,P00207,164,48,61
2025-04-25,W010,P00470,792,24,53
2025-04-06,W010,P00213,498,11,55
2025-08-04,W010,P00093,740,70,25
2025-10-14,W010,P00333,425,68,30
2025-12-20,W010,P00594,54,44,104
2026-01-08,W010,P00563,102,84,102
2024-07-29,W010,P00291,176,45,25
2024-12-06,W010,P00120,24,17,115
2024-12-02,W010,P00515,603,8,62
2025-11-30,W010,P00432,455,54,89
2025-05-25,W010,P00314,345,78,76
2025-10-26,W010,P00339,415,95,44
2025-02-22,W010,P00586,139,89,14
2024-01-20,W010,P00111,187,4,42
2024-04-22,W010,P00424,319,33,32
2025-06-17,W010,P00592,202,117,40
2025-03-13,W010,P00022,569,97,58
2025-03-29,W010,P00498,486,93,73
2024-02-19,W010,P00537,285,78,117
2024-03-03,W010,P00551,266,85,66
2024-01-26,W010,P00406,44,33,114
2024-04-26,W010,P00279,353,68,26
2024-09-03,W010,P00347,743,99,111
2024-04-14,W010,P00118,659,68,72
2024-08-19,W010,P00016,172,12,22
2024-10-01,W010,P00546,765,45,80
2024-12-22,W010,P00434,11,10,90
2025-09-05,W010,P00516,166,79,23
2024-03-01,W010,P00536,410,119,80
2025-09-29,W010,P00574,65,6,63
2024-01-25,W010,P00025,221,4,105
2026-01-31,W010,P00372,591,85,56
2024-09-14,W010,P00138,465,71,56
2025-09-26,W010,P00475,381,67,34
2025-05-21,W010,P00061,633,33,28
2025-06-18,W010,P00060,75,2,44
2024-09-27,W010,P00375,344,46,26
2024-01-24,W010,P00184,5,3,119
2025-09-21,W010,P00373,125,112,58
2025-08-30,W010,P00034,624,118,42
2026-01-19,W010,P00082,557,83,116
2025-04-25,W010,P00564,112,32,104
2024-08-12,W010,P00069,662,81,84
2025-05-04,W010,P00201,435,20,18
2025-02-02,W010,P00144,200,97,108
2024-07-31,W010,P00557,645,1,98
2024-04-22,W010,P00098,294,56,86
2025-12-24,W010,P00398,486,94,17
2025-08-12,W010,P00310,682,53,69
2024-09-27,W010,P00340,629,98,108
2025-05-11,W010,P00491,431,81,49
2024-05-05,W010,P00021,731,117,79
2025-04-29,W010,P00414,639,33,71
2024-10-02,W010,P00540,680,112,110
2025-09-20,W010,P00258,429,39,47
2025-05-26,W010,P00039,80,61,89
2025-07-04,W010,P00582,113,8,81
2026-02-06,W010,P00170,563,120,74
2026-01-10,W010,P00381,350,0,65
2025-04-07,W010,P00499,543,93,64
2024-08-18,W010,P00020,743,72,80
2024-08-21,W010,P00535,193,58,24
2024-03-28,W010,P00272,706,9,96
2026-02-12,W010,P00531,423,101,17
2024-12-26,W010,P00030,215,50,62
2024-11-15,W010,P00350,314,67,47
2025-07-27,W010,P00250,425,55,86
2024-01-13,W010,P00313,457,65,24
2025-08-17,W010,P00323,568,61,34
2025-04-23,W010,P00222,433,4,54
2026-02-04,W010,P00456,800,54,94
2024-05-08,W010,P00301,394,117,71
2025-07-11,W010,P00065,279,34,50
2024-09-14,W010,P00341,263,98,77
2024-11-17,W010,P00565,301,18,120
2024-03-06,W010,P00300,474,88,14
2025-02-26,W010,P00275,778,20,90
2024-06-03,W010,P00013,165,64,83
2025-05-25,W010,P00444,567,80,93
2025-12-03,W010,P00451,52,4,113
2025-01-02,W010,P00056,581,95,89
2024-08-13,W010,P00234,577,46,85
2026-02-13,W010,P00360,216,36,75
2025-12-05,W010,P00265,570,91,72
2026-01-26,W010,P00070,453,49,57
2024-02-26,W010,P00142,284,24,42
2026-01-17,W010,P00380,195,45,20
2024-09-11,W010,P00145,295,9,87
2024-07-20,W010,P00133,338,89,43
2024-05-26,W010,P00305,696,50,119
2025-02-07,W010,P00152,647,97,33
2024-06-08,W010,P00447,639,66,18
2025-08-26,W010,P00534,236,9,108
2025-12-19,W010,P00332,542,24,59
2025-02-26,W010,P00062,424,18,15
2024-07-31,W010,P00238,791,41,76
2024-06-12,W010,P00506,330,59,46
2025-12-31,W010,P00161,658,118,23
2024-02-16,W010,P00449,539,1,71
2025-10-01,W010,P00103,571,24,12
2024-04-03,W010,P00243,340,91,79
2024-03-03,W010,P00113,389,50,108
2024-05-11,W010,P00143,200,44,64
2025-10-09,W010,P00355,337,33,11
2025-06-16,W010,P00042,40,15,35
2025-05-04,W010,P00452,130,17,34
2024-10-21,W010,P00066,499,2,74
2024-06-20,W010,P00321,79,48,24
2024-11-04,W010,P00367,572,18,63
2025-03-10,W010,P00562,165,3,74
2024-04-28,W010,P00395,35,17,42
2025-11-06,W010,P00078,661,17,119
2025-02-26,W010,P00385,88,76,22
2025-08-14,W010,P00202,134,120,31
2025-05-17,W010,P00054,668,63,109
2025-06-30,W010,P00019,515,117,69
2025-04-03,W010,P00483,345,114,30
2024-01-30,W010,P00349,729,63,66
2024-06-30,W010,P00203,723,39,23
2024-03-29,W010,P00533,664,86,110
2025-03-14,W010,P00541,316,67,99
2025-04-29,W010,P00440,462,80,82
2024-07-03,W010,P00545,537,33,27
2024-02-01,W010,P00097,538,68,96
2025-02-19,W010,P00508,178,56,57
2024-08-13,W010,P00487,543,104,37
2025-09-16,W010,P00419,37,12,53
2024-12-27,W010,P00526,267,106,112
2024-01-14,W010,P00102,250,3,82
2024-01-02,W010,P00040,467,89,61
2026-01-25,W010,P00029,237,85,69
2025-08-06,W010,P00268,493,32,102
2025-04-18,W010,P00401,43,13,49
2024-02-06,W010,P00389,257,31,40
2025-03-29,W010,P00129,360,28,112
2024-11-10,W010,P00294,388,12,100
2025-02-11,W010,P00599,354,54,41
2025-09-14,W010,P00197,584,91,17
2025-01-07,W010,P00206,191,4,108
2024-02-11,W010,P00289,5,4,64
2024-03-20,W010,P00429,635,1,45
2025-07-25,W010,P00471,666,28,96
2024-11-30,W010,P00507,498,77,12
2025-02-17,W010,P00578,250,97,83
2025-08-15,W010,P00320,194,94,105
2025-09-18,W010,P00423,225,87,116
2025-12-21,W010,P00163,495,28,58
2024-08-22,W010,P00132,17,10,58
2024-09-23,W010,P00409,144,101,26
2025-12-15,W010,P00388,195,18,64
2024-07-24,W010,P00354,376,89,57
2025-05-28,W010,P00376,229,59,13
2025-10-28,W010,P00064,283,110,20
2025-07-16,W010,P00474,180,111,41
2024-09-02,W010,P00255,672,36,71
2026-01-15,W010,P00141,597,89,39
2026-02-20,W010,P00085,411,20,17
2024-10-23,W010,P00171,692,27,106
2025-03-01,W010,P00517,158,69,67
2025-07-12,W010,P00155,706,12,39
2025-01-31,W010,P00240,333,90,73
2026-01-22,W010,P00204,377,22,69
2026-02-24,W010,P00186,736,89,57
2024-08-04,W010,P00075,5,2,71
2025-06-23,W010,P00467,139,91,25
2024-10-24,W010,P00052,160,44,77
2026-02-13,W010,P00433,459,14,89
2025-09-02,W010,P00015,255,13,70
2025-09-08,W010,P00031,769,15,95
2024-01-12,W010,P00476,264,48,17
2025-12-15,W010,P00005,720,81,96
2025-09-29,W010,P00242,591,80,76
2025-10-06,W010,P00178,187,0,84
2024-12-26,W010,P00110,51,4,63
2025-11-28,W010,P00236,522,81,114
2025-06-30,W010,P00469,243,118,46
2025-04-02,W010,P00543,58,2,80
2024-07-17,W010,P00043,489,88,35
2024-02-28,W010,P00555,164,66,93
2024-06-13,W010,P00484,102,39,63
2026-01-24,W010,P00493,789,113,11
2024-07-07,W010,P00528,771,33,81
2024-04-16,W010,P00175,380,71,48
2024-01-19,W010,P00519,357,83,96
2024-03-15,W010,P00464,284,15,35
2025-12-22,W010,P00087,767,26,37
2026-02-26,W010,P00012,570,50,84
2024-01-07,W010,P00317,416,96,103
2024-04-28,W010,P00327,192,73,106
2025-11-05,W010,P00590,208,53,49
2025-06-29,W010,P00328,754,116,93
2025-08-10,W010,P00335,391,100,106
2025-10-04,W010,P00463,745,34,54
2024-11-28,W010,P00576,60,31,43
2024-09-26,W010,P00084,430,88,82
2024-05-20,W010,P00086,685,97,77
2024-06-04,W010,P00552,589,68,28
2024-01-12,W010,P00245,254,58,12
2025-10-15,W010,P00293,201,2,25
2025-02-12,W010,P00185,431,38,22
2026-01-19,W010,P00100,216,26,102
2025-05-30,W010,P00104,121,88,93
2025-02-10,W010,P00269,484,78,11
2025-02-17,W010,P00179,720,112,26
2025-12-10,W010,P00488,55,10,116
2026-01-22,W010,P00166,223,72,89
2025-10-06,W010,P00363,693,78,89
2025-07-30,W010,P00077,94,49,58
2024-05-28,W010,P00117,701,21,51
2025-10-11,W010,P00558,513,117,49
2025-05-13,W010,P00303,658,18,84
2025-08-17,W010,P00096,276,23,88
2024-10-10,W010,P00430,714,88,33
2024-11-24,W010,P00365,783,24,98
2025-03-07,W010,P00088,697,65,74
2024-02-12,W010,P00312,30,21,79
2024-03-08,W010,P00187,576,68,39
2024-03-14,W010,P00008,779,23,79
2025-03-01,W010,P00437,30,24,56
2025-11-15,W010,P00336,153,46,99
2024-12-02,W010,P00362,114,75,16
2024-01-06,W011,P00575,256,39,16
2025-05-10,W011,P00125,606,51,109
2026-01-01,W011,P00503,220,42,49
2024-09-21,W011,P00267,689,4,68
2025-08-15,W011,P00067,654,104,96
2024-08-22,W011,P00582,96,52,41
2025-12-03,W011,P00592,724,7,115
2025-03-08,W011,P00046,790,52,63
2025-06-26,W011,P00425,31,4,34
2025-06-27,W011,P00013,524,31,76
2024-08-17,W011,P00361,70,24,90
2025-02-28,W011,P00043,729,24,60
2026-01-01,W011,P00100,277,112,49
2024-06-18,W011,P00130,399,15,16
2024-10-30,W011,P00150,332,72,67
2024-05-05,W011,P00428,311,33,37
2024-04-03,W011,P00327,311,45,13
2024-10-29,W011,P00147,748,96,57
2026-02-19,W011,P00049,517,83,43
2025-03-29,W011,P00008,483,106,88
2025-05-01,W011,P00286,71,58,12
2024-10-15,W011,P00205,155,89,112
2025-04-18,W011,P00058,135,60,41
2025-03-15,W011,P00421,752,119,107
2025-11-05,W011,P00138,446,45,64
2024-03-24,W011,P00424,213,68,96
2024-09-01,W011,P00363,171,65,46
2025-05-30,W011,P00307,166,83,76
2025-11-17,W011,P00552,716,34,29
2025-07-10,W011,P00040,388,8,11
2024-10-27,W011,P00315,631,26,54
2024-11-17,W011,P00260,691,30,114
2024-08-11,W011,P00462,766,92,68
2024-11-30,W011,P00116,312,96,17
2025-11-23,W011,P00254,273,45,28
2025-07-03,W011,P00351,487,86,75
2024-04-19,W011,P00477,66,59,14
2025-09-14,W011,P00204,344,86,37
2025-11-16,W011,P00172,617,68,105
2025-04-30,W011,P00195,378,110,81
2025-11-21,W011,P00232,60,38,89
2024-10-07,W011,P00096,93,58,33
2025-12-29,W011,P00090,274,20,72
2024-02-28,W011,P00422,451,31,39
2024-02-19,W011,P00266,230,40,111
2026-02-26,W011,P00411,783,39,100
2025-06-22,W011,P00222,280,103,54
2024-09-09,W011,P00390,614,4,101
2024-06-18,W011,P00153,126,79,17
2026-02-15,W011,P00499,184,82,64
2025-09-09,W011,P00470,744,77,66
2024-05-07,W011,P00559,571,62,32
2025-09-22,W011,P00029,468,66,24
2024-04-11,W011,P00391,630,33,73
2024-05-02,W011,P00576,154,51,26
2024-10-06,W011,P00526,625,50,100
2025-02-16,W011,P00284,4,0,58
2025-04-11,W011,P00375,109,105,68
2024-07-23,W011,P00482,466,58,33
2025-08-23,W011,P00112,708,47,76
2025-07-02,W011,P00036,743,28,29
2024-02-18,W011,P00332,110,32,107
2025-09-30,W011,P00464,709,56,77
2026-02-24,W011,P00594,182,12,106
2024-04-01,W011,P00004,19,12,66
2024-10-01,W011,P00165,23,6,41
2025-05-01,W011,P00573,52,38,67
2025-01-31,W011,P00352,424,79,45
2025-04-20,W011,P00572,344,4,32
2024-11-16,W011,P00320,383,105,72
2025-10-11,W011,P00012,689,44,34
2026-01-09,W011,P00070,467,92,84
2025-03-28,W011,P00219,191,14,87
2025-12-14,W011,P00521,750,83,97
2024-04-05,W011,P00585,337,74,120
2026-02-10,W011,P00099,676,101,15
2025-03-08,W011,P00565,551,71,27
2024-04-13,W011,P00288,699,36,59
2025-06-29,W011,P00295,501,55,51
2026-01-03,W011,P00395,400,20,82
2024-08-18,W011,P00094,123,18,87
2024-02-06,W011,P00339,415,33,83
2024-12-09,W011,P00360,310,25,28
2026-01-08,W011,P00042,724,15,56
2024-07-20,W011,P00436,164,110,105
2024-08-22,W011,P00540,596,58,42
2025-09-10,W011,P00490,259,118,49
2025-05-21,W011,P00584,275,50,107
2024-11-02,W011,P00156,401,26,36
2024-12-13,W011,P00236,64,61,68
2024-04-03,W011,P00292,792,87,89
2024-09-21,W011,P00380,199,71,65
2026-01-14,W011,P00280,684,22,62
2024-08-17,W011,P00030,289,49,95
2025-03-25,W011,P00593,781,67,70
2025-04-08,W011,P00214,52,26,65
2025-12-23,W011,P00534,186,58,78
2024-11-29,W011,P00132,454,84,18
2024-03-12,W011,P00273,569,12,45
2025-09-15,W011,P00446,662,88,50
2025-06-23,W011,P00122,300,20,115
2025-04-28,W011,P00560,537,102,51
2024-09-12,W011,P00034,266,90,14
2024-04-30,W011,P00035,263,105,12
2026-01-25,W011,P00403,82,2,116
2025-12-04,W011,P00233,486,53,86
2025-04-25,W011,P00023,502,100,81
2025-06-24,W011,P00270,349,94,89
2025-10-08,W011,P00574,96,86,27
2024-03-30,W011,P00001,268,15,38
2025-10-04,W011,P00528,319,77,15
2025-03-01,W011,P00174,715,8,45
2024-05-20,W011,P00348,54,18,48
2024-04-03,W011,P00389,272,12,78
2025-04-29,W011,P00052,641,79,12
2025-04-20,W011,P00388,559,97,14
2024-07-04,W011,P00567,679,33,13
2024-01-31,W011,P00239,237,16,65
2024-11-30,W011,P00074,408,93,74
2024-05-03,W011,P00345,588,118,118
2025-10-30,W011,P00282,72,9,33
2025-11-27,W011,P00180,574,118,56
2025-06-19,W011,P00277,304,113,99
2025-10-21,W011,P00201,127,2,24
2025-08-09,W011,P00298,274,49,118
2025-11-01,W011,P00579,53,10,107
2025-02-22,W011,P00126,755,102,24
2025-04-15,W011,P00022,28,4,119
2024-01-18,W011,P00362,52,0,51
2025-03-28,W011,P00018,142,97,27
2025-08-22,W011,P00358,661,74,111
2024-06-14,W011,P00444,560,108,91
2024-09-21,W011,P00412,752,23,41
2024-06-30,W011,P00372,104,1,110
2025-05-11,W011,P00054,438,20,87
2025-08-23,W011,P00182,799,59,63
2025-02-11,W011,P00385,765,96,42
2024-08-20,W011,P00103,749,49,110
2024-05-23,W011,P00319,1,0,63
2025-08-31,W011,P00599,226,6,116
2025-01-12,W011,P00053,156,22,51
2024-04-06,W011,P00300,673,66,108
2025-04-27,W011,P00009,181,109,10
2025-06-13,W011,P00580,245,26,24
2024-08-22,W011,P00269,660,120,86
2024-06-01,W011,P00175,254,7,76
2024-12-28,W011,P00271,50,19,60
2025-08-03,W011,P00402,593,54,106
2024-10-17,W011,P00525,208,8,88
2024-12-26,W011,P00302,534,107,50
2025-12-21,W011,P00555,204,114,56
2025-12-21,W011,P00062,508,19,111
2025-06-18,W011,P00551,341,93,19
2025-08-18,W011,P00532,612,90,109
2024-07-18,W011,P00066,557,75,13
2024-03-11,W011,P00091,619,25,58
2024-03-04,W011,P00447,712,54,11
2024-06-30,W011,P00215,649,90,96
2026-01-31,W011,P00190,422,27,77
2024-11-11,W011,P00037,736,84,48
2025-03-20,W011,P00537,687,46,61
2025-08-11,W011,P00117,321,41,65
2024-09-17,W011,P00248,115,9,78
2026-02-19,W011,P00513,711,34,104
2024-11-14,W011,P00142,103,103,116
2025-02-24,W011,P00121,574,64,33
2024-10-30,W011,P00083,447,32,71
2024-01-15,W011,P00158,198,92,58
2025-08-07,W011,P00006,241,119,105
2024-03-22,W011,P00187,639,58,62
2025-12-26,W011,P00497,722,8,51
2025-09-23,W011,P00259,325,60,93
2026-02-19,W011,P00318,123,83,111
2026-02-08,W011,P00173,332,45,115
2024-03-25,W011,P00064,343,57,104
2025-01-05,W011,P00027,548,118,77
2025-06-06,W011,P00285,6,0,73
2024-12-05,W011,P00365,83,21,60
2025-05-30,W011,P00415,535,25,26
2024-11-18,W011,P00098,488,44,55
2025-11-10,W011,P00143,519,30,56
2024-07-26,W011,P00346,133,68,17
2024-05-27,W011,P00110,104,72,106
2025-11-25,W011,P00086,184,21,64
2024-11-04,W011,P00438,770,24,97
2025-04-29,W011,P00355,776,43,92
2026-01-05,W011,P00514,120,53,36
2025-08-13,W011,P00072,519,65,69
2026-01-28,W011,P00265,296,110,51
2024-07-14,W011,P00217,210,45,41
2024-01-21,W011,P00218,308,114,41
2025-03-29,W011,P00167,42,9,18
2024-09-01,W011,P00516,234,89,76
2025-07-31,W011,P00224,503,81,37
2024-11-03,W011,P00241,199,119,58
2025-06-05,W011,P00479,400,31,17
2024-12-23,W011,P00437,338,118,70
2025-07-03,W011,P00321,511,32,61
2025-04-02,W011,P00324,431,1,16
2024-09-27,W011,P00229,199,43,66
2025-03-18,W011,P00047,454,32,103
2025-09-08,W011,P00193,18,18,74
2025-12-11,W011,P00251,133,107,116
2025-08-18,W011,P00162,675,19,112
2025-10-29,W011,P00515,37,15,101
2025-08-10,W011,P00417,225,10,11
2025-05-09,W011,P00431,276,111,37
2025-10-31,W011,P00032,544,79,52
2025-02-13,W011,P00394,596,55,28
2025-05-16,W011,P00571,592,19,73
2025-12-14,W011,P00519,265,63,33
2024-03-20,W011,P00276,773,86,34
2025-02-11,W011,P00268,452,100,49
2024-04-13,W011,P00450,368,90,91
2025-10-06,W011,P00325,652,105,120
2025-05-23,W011,P00082,348,74,55
2024-02-05,W011,P00546,290,105,56
2024-03-16,W011,P00433,748,81,99
2024-01-02,W011,P00316,779,11,12
2026-02-19,W011,P00077,683,67,11
2024-05-09,W011,P00258,326,66,28
2025-03-13,W011,P00535,205,111,43
2026-01-19,W011,P00517,75,13,35
2024-04-02,W011,P00203,84,47,50
2024-07-27,W011,P00343,727,81,87
2024-03-27,W011,P00597,575,118,98
2024-05-08,W011,P00406,658,26,68
2025-04-22,W011,P00512,641,44,53
2025-02-13,W011,P00148,79,28,62
2025-03-22,W011,P00002,428,120,16
2025-07-27,W011,P00197,333,113,115
2024-08-11,W011,P00379,669,95,57
2024-02-12,W011,P00221,79,4,62
2024-10-21,W011,P00161,652,6,42
2024-01-19,W011,P00092,599,36,101
2025-09-22,W011,P00531,579,86,100
2025-06-07,W011,P00455,173,35,72
2024-12-30,W011,P00101,766,18,55
2025-02-15,W011,P00369,627,107,20
2024-07-19,W011,P00539,590,50,70
2025-06-16,W011,P00488,87,21,53
2025-06-17,W011,P00409,83,30,113
2024-09-27,W011,P00272,237,16,99
2025-07-01,W011,P00545,567,5,32
2026-02-26,W011,P00289,319,63,47
2026-01-28,W011,P00357,744,34,23
2024-05-10,W011,P00472,483,83,87
2025-09-08,W011,P00255,628,42,26
2026-02-07,W011,P00146,27,27,37
2025-03-26,W011,P00564,635,20,78
2024-04-12,W012,P00277,298,42,98
2025-06-30,W012,P00377,323,59,19
2024-05-31,W012,P00234,776,58,66
2025-05-24,W012,P00579,743,76,18
2024-05-04,W012,P00361,280,14,13
2025-02-01,W012,P00261,81,45,92
2026-02-04,W012,P00495,369,76,71
2025-06-16,W012,P00132,579,67,111
2024-07-28,W012,P00526,354,75,85
2026-01-18,W012,P00219,13,6,53
2024-08-22,W012,P00100,280,55,68
2025-11-23,W012,P00476,174,90,12
2025-02-06,W012,P00339,760,30,30
2024-04-08,W012,P00433,292,55,96
2024-08-20,W012,P00250,778,86,26
2024-12-30,W012,P00060,408,57,24
2026-01-13,W012,P00110,406,72,65
2025-03-03,W012,P00349,163,2,114
2024-08-20,W012,P00096,774,47,92
2024-11-22,W012,P00093,590,41,31
2024-06-05,W012,P00020,334,58,62
2024-12-25,W012,P00247,420,8,37
2024-02-27,W012,P00424,653,6,117
2025-07-13,W012,P00307,642,32,29
2025-03-21,W012,P00225,438,47,23
2024-10-15,W012,P00380,755,87,15
2024-10-20,W012,P00048,100,35,16
2024-06-20,W012,P00249,274,15,19
2025-07-08,W012,P00301,714,9,71
2025-12-19,W012,P00329,446,67,105
2025-10-02,W012,P00117,82,37,110
2025-07-20,W012,P00340,448,48,67
2026-01-03,W012,P00595,83,79,53
2024-04-10,W012,P00273,9,7,64
2024-09-11,W012,P00238,735,24,23
2024-10-07,W012,P00316,384,0,113
2025-03-24,W012,P00326,616,10,67
2024-04-13,W012,P00062,712,72,79
2025-10-04,W012,P00202,628,76,101
2024-11-07,W012,P00520,678,18,40
