opportunity_id,product_id,quantity,unit_price,line_total
O001968,P00231,4,219.16,876.64
O001968,P00225,44,498.64,21940.16
O001968,P00509,5,82.19,410.95
O001969,P00091,8,181.87,1454.96
O001969,P00109,13,80.23,1042.99
O001969,P00272,6,109.96,659.76
O001969,P00166,40,355.76,14230.4
O001969,P00478,27,265.74,7174.98
O001969,P00203,30,246.69,7400.7
O001970,P00364,17,571.35,9712.95
O001971,P00023,49,347.96,17050.04
O001972,P00089,15,221.94,3329.1
O001972,P00591,16,430.02,6880.32
O001973,P00306,47,362.74,17048.78
O001974,P00089,12,229.35,2752.2
O001974,P00130,40,28.79,1151.6
O001974,P00500,12,313.55,3762.6
O001974,P00051,40,489.74,19589.6
O001974,P00004,24,150.57,3613.68
O001975,P00468,4,509.33,2037.32
O001975,P00503,5,231.98,1159.9
O001975,P00483,49,393.09,19261.41
O001975,P00511,5,176.5,882.5
O001976,P00486,44,136.52,6006.88
O001976,P00308,49,106.49,5218.01
O001977,P00492,11,214.45,2358.95
O001978,P00007,31,345.39,10707.09
O001978,P00531,38,82.09,3119.42
O001978,P00325,43,61.27,2634.61
O001978,P00458,48,75.62,3629.76
O001978,P00233,21,307.2,6451.2
O001978,P00001,22,252.71,5559.62
O001979,P00334,32,5.83,186.56
O001980,P00129,21,215.27,4520.67
O001980,P00027,6,543.46,3260.76
O001980,P00361,4,100.34,401.36
O001980,P00480,43,230.69,9919.67
O001980,P00585,18,7.98,143.64
O001981,P00361,31,89.21,2765.51
O001982,P00024,42,442.5,18585.0
O001982,P00227,47,256.46,12053.62
O001983,P00507,7,264.08,1848.56
O001983,P00084,4,323.72,1294.88
O001984,P00207,15,458.99,6884.85
O001984,P00537,41,195.3,8007.3
O001984,P00470,34,181.9,6184.6
O001984,P00117,6,100.85,605.1
O001984,P00289,42,241.2,10130.4
O001985,P00156,25,78.61,1965.25
O001985,P00220,5,170.73,853.65
O001986,P00008,3,458.43,1375.29
O001987,P00110,38,252.02,9576.76
O001987,P00240,39,11.59,452.01
O001987,P00420,48,249.26,11964.48
O001987,P00063,34,373.3,12692.2
O001988,P00151,29,431.27,12506.83
O001988,P00413,31,61.4,1903.4
O001988,P00278,39,190.19,7417.41
O001988,P00168,9,229.14,2062.26
O001988,P00103,14,207.46,2904.44
O001989,P00169,39,507.99,19811.61
O001989,P00159,3,285.51,856.53
O001989,P00392,50,275.23,13761.5
O001989,P00234,11,431.38,4745.18
O001989,P00266,42,183.01,7686.42
O001990,P00235,27,42.12,1137.24
O001990,P00077,50,60.45,3022.5
O001991,P00119,24,58.33,1399.92
O001991,P00185,43,250.71,10780.53
O001992,P00191,45,160.32,7214.4
O001992,P00179,45,205.74,9258.3
O001992,P00125,23,281.02,6463.46
O001992,P00524,30,455.12,13653.6
O001992,P00340,9,35.71,321.39
O001992,P00137,8,16.77,134.16
O001993,P00556,46,558.45,25688.7
O001993,P00155,4,149.55,598.2
O001993,P00399,24,437.22,10493.28
O001993,P00347,20,647.17,12943.4
O001993,P00552,18,314.15,5654.7
O001994,P00351,28,335.55,9395.4
O001994,P00284,20,497.59,9951.8
O001994,P00235,18,42.66,767.88
O001994,P00113,26,358.94,9332.44
O001994,P00420,2,228.87,457.74
O001995,P00054,10,242.96,2429.6
O001995,P00025,35,105.73,3700.55
O001995,P00351,49,370.31,18145.19
O001995,P00587,32,11.16,357.12
O001995,P00095,41,206.56,8468.96
O001995,P00212,7,32.33,226.31
O001996,P00352,7,280.59,1964.13
O001996,P00511,37,220.87,8172.19
O001996,P00060,39,221.89,8653.71
O001997,P00460,23,154.69,3557.87
O001997,P00352,29,293.98,8525.42
O001997,P00245,44,482.12,21213.28
O001997,P00105,17,52.47,891.99
O001997,P00116,2,155.29,310.58
O001997,P00101,34,105.89,3600.26
O001998,P00339,6,275.49,1652.94
O001998,P00229,24,129.91,3117.84
O001998,P00300,13,51.65,671.45
O001998,P00527,22,291.03,6402.66
O001998,P00494,23,146.74,3375.02
O001998,P00180,31,492.51,15267.81
O001999,P00560,48,28.33,1359.84
O001999,P00346,43,285.12,12260.16
O002000,P00387,13,133.3,1732.9
O002000,P00478,9,237.04,2133.36
O002000,P00106,9,234.2,2107.8
O002000,P00440,41,73.75,3023.75
O002000,P00095,50,208.42,10421.0
O002001,P00557,26,105.86,2752.36
O002001,P00160,45,168.65,7589.25
O002001,P00443,29,68.51,1986.79
O002001,P00032,27,395.96,10690.92
O002002,P00567,27,329.67,8901.09
O002002,P00439,17,210.52,3578.84
O002002,P00172,30,261.57,7847.1
O002003,P00149,4,313.33,1253.32
O002003,P00586,3,185.29,555.87
O002003,P00046,14,268.39,3757.46
O002003,P00124,47,458.36,21542.92
O002003,P00512,28,267.18,7481.04
O002003,P00448,3,75.03,225.09
O002004,P00460,31,154.89,4801.59
O002004,P00072,4,109.43,437.72
O002004,P00545,31,247.02,7657.62
O002005,P00486,17,148.39,2522.63
O002005,P00538,47,413.71,19444.37
O002005,P00444,40,310.46,12418.4
O002005,P00068,38,403.52,15333.76
O002005,P00384,23,58.11,1336.53
O002006,P00342,21,70.79,1486.59
O002007,P00360,15,50.3,754.5
O002008,P00509,18,87.66,1577.88
O002008,P00478,46,249.74,11488.04
O002008,P00269,37,521.49,19295.13
O002009,P00518,31,185.23,5742.13
O002010,P00158,26,314.54,8178.04
O002011,P00167,8,298.68,2389.44
O002011,P00579,41,56.78,2327.98
O002011,P00115,5,409.64,2048.2
O002011,P00446,46,22.38,1029.48
O002011,P00571,23,439.06,10098.38
O002011,P00338,21,27.87,585.27
O002012,P00459,40,123.22,4928.8
O002012,P00590,16,194.26,3108.16
O002012,P00439,10,230.03,2300.3
O002012,P00338,3,30.65,91.95
O002013,P00465,42,166.52,6993.84
O002013,P00135,4,98.16,392.64
O002013,P00106,38,271.96,10334.48
O002013,P00090,15,447.0,6705.0
O002013,P00273,12,86.81,1041.72
O002013,P00390,15,467.89,7018.35
O002014,P00111,49,149.29,7315.21
O002014,P00215,39,236.39,9219.21
O002014,P00510,18,336.83,6062.94
O002015,P00112,45,342.32,15404.4
O002015,P00104,47,544.08,25571.76
O002015,P00446,7,19.37,135.59
O002015,P00048,10,127.76,1277.6
O002015,P00360,35,50.36,1762.6
O002016,P00045,9,363.32,3269.88
O002016,P00150,37,190.95,7065.15
O002016,P00327,12,131.66,1579.92
O002016,P00571,42,388.36,16311.12
O002016,P00556,40,596.63,23865.2
O002017,P00022,31,75.67,2345.77
O002017,P00582,36,208.87,7519.32
O002017,P00322,7,39.37,275.59
O002018,P00406,7,364.53,2551.71
O002018,P00287,27,610.72,16489.44
O002018,P00407,33,534.66,17643.78
O002018,P00502,46,48.99,2253.54
O002018,P00599,7,56.19,393.33
O002019,P00154,34,308.92,10503.28
O002019,P00464,22,403.39,8874.58
O002019,P00228,22,218.59,4808.98
O002019,P00192,28,311.46,8720.88
O002019,P00181,33,207.67,6853.11
O002019,P00120,20,261.45,5229.0
O002020,P00091,22,193.43,4255.46
O002020,P00120,39,269.47,10509.33
O002020,P00135,46,99.27,4566.42
O002020,P00486,41,140.25,5750.25
O002021,P00519,34,266.23,9051.82
O002022,P00575,7,137.66,963.62
O002022,P00489,3,412.82,1238.46
O002022,P00133,35,26.85,939.75
O002022,P00500,48,288.49,13847.52
O002023,P00212,5,31.14,155.7
O002023,P00182,17,125.81,2138.77
O002023,P00463,15,398.89,5983.35
O002023,P00117,36,102.44,3687.84
O002023,P00012,47,492.61,23152.67
O002023,P00342,14,83.12,1163.68
O002024,P00451,45,87.33,3929.85
O002025,P00189,1,223.46,223.46
O002026,P00266,48,207.53,9961.44
O002027,P00499,28,29.72,832.16
O002027,P00056,2,151.25,302.5
O002027,P00523,8,108.85,870.8
O002027,P00150,31,189.54,5875.74
O002027,P00553,45,60.5,2722.5
O002028,P00192,2,315.64,631.28
O002028,P00564,42,121.93,5121.06
O002028,P00134,21,111.61,2343.81
O002028,P00470,17,205.62,3495.54
O002028,P00471,43,316.83,13623.69
O002029,P00323,7,449.8,3148.6
O002029,P00065,17,291.27,4951.59
O002029,P00562,47,43.76,2056.72
O002029,P00315,26,331.38,8615.88
O002030,P00393,2,183.38,366.76
O002030,P00253,6,256.09,1536.54
O002030,P00489,16,451.49,7223.84
O002030,P00579,11,52.39,576.29
O002030,P00503,41,245.55,10067.55
O002031,P00579,49,61.09,2993.41
O002031,P00538,36,398.59,14349.24
O002031,P00511,15,196.04,2940.6
O002031,P00067,47,12.5,587.5
O002031,P00301,27,52.7,1422.9
O002031,P00422,46,295.61,13598.06
O002032,P00058,48,123.28,5917.44
O002032,P00586,2,173.19,346.38
O002032,P00121,3,132.24,396.72
O002032,P00236,12,189.94,2279.28
O002032,P00331,49,374.86,18368.14
O002032,P00394,41,150.36,6164.76
O002033,P00070,31,57.35,1777.85
O002033,P00467,39,392.5,15307.5
O002033,P00468,15,484.54,7268.1
O002033,P00575,6,140.45,842.7
O002033,P00105,9,50.67,456.03
O002033,P00093,38,101.89,3871.82
O002034,P00411,12,130.46,1565.52
O002034,P00048,30,104.97,3149.1
O002034,P00495,22,80.35,1767.7
O002034,P00531,7,92.62,648.34
O002035,P00275,50,300.72,15036.0
O002035,P00483,29,451.81,13102.49
O002035,P00536,9,162.95,1466.55
O002036,P00495,50,82.21,4110.5
O002036,P00318,5,173.07,865.35
O002036,P00471,33,299.49,9883.17
O002036,P00271,25,281.19,7029.75
O002037,P00391,32,373.57,11954.24
O002037,P00045,14,374.88,5248.32
O002037,P00148,18,312.16,5618.88
O002038,P00340,49,34.2,1675.8
O002039,P00255,34,254.82,8663.88
O002039,P00035,43,231.75,9965.25
O002039,P00519,41,268.92,11025.72
O002039,P00080,50,217.64,10882.0
O002040,P00256,8,198.26,1586.08
O002040,P00394,37,136.59,5053.83
O002040,P00489,2,390.58,781.16
O002040,P00170,10,182.1,1821.0
O002040,P00403,20,271.35,5427.0
O002041,P00056,3,173.17,519.51
O002041,P00581,34,312.26,10616.84
O002041,P00188,30,273.24,8197.2
O002041,P00363,44,471.66,20753.04
O002042,P00457,20,130.88,2617.6
O002043,P00295,7,437.59,3063.13
O002043,P00449,33,229.83,7584.39
O002043,P00492,19,198.86,3778.34
O002044,P00375,37,26.75,989.75
O002044,P00396,38,87.52,3325.76
O002045,P00506,41,55.75,2285.75
O002045,P00462,50,308.71,15435.5
O002045,P00486,3,143.82,431.46
O002045,P00377,28,516.64,14465.92
O002045,P00275,4,305.05,1220.2
O002045,P00527,6,308.68,1852.08
O002046,P00142,39,633.87,24720.93
O002046,P00325,40,64.58,2583.2
O002046,P00245,20,478.78,9575.6
O002046,P00145,47,408.0,19176.0
O002046,P00394,24,140.75,3378.0
O002046,P00218,6,409.85,2459.1
O002047,P00235,7,40.58,284.06
O002047,P00174,47,103.74,4875.78
O002048,P00247,42,180.75,7591.5
O002049,P00561,36,49.87,1795.32
O002050,P00079,16,390.06,6240.96
O002050,P00185,28,280.56,7855.68
O002050,P00462,19,305.12,5797.28
O002050,P00480,30,228.3,6849.0
O002050,P00206,38,205.31,7801.78
O002051,P00259,1,224.02,224.02
O002051,P00196,12,478.11,5737.32
O002051,P00567,34,367.0,12478.0
O002051,P00600,49,398.29,19516.21
O002052,P00164,37,450.57,16671.09
O002052,P00517,43,85.81,3689.83
O002052,P00099,31,342.33,10612.23
O002052,P00124,6,493.94,2963.64
O002052,P00174,2,111.73,223.46
O002052,P00414,14,286.55,4011.7
O002053,P00107,15,28.8,432.0
O002053,P00108,36,66.63,2398.68
O002054,P00568,47,153.41,7210.27
O002054,P00054,48,275.76,13236.48
O002054,P00598,19,434.95,8264.05
O002054,P00360,17,53.27,905.59
O002054,P00256,15,217.41,3261.15
O002055,P00093,34,106.12,3608.08
O002055,P00565,11,51.48,566.28
O002055,P00417,11,394.56,4340.16
O002056,P00421,35,36.9,1291.5
O002056,P00437,8,20.86,166.88
O002056,P00284,3,447.71,1343.13
O002057,P00325,25,59.39,1484.75
O002057,P00004,28,126.06,3529.68
O002057,P00548,33,420.0,13860.0
O002057,P00109,16,68.72,1099.52
O002057,P00195,19,279.56,5311.64
O002057,P00367,38,460.93,17515.34
O002058,P00387,35,130.52,4568.2
O002059,P00484,21,188.09,3949.89
O002059,P00574,42,364.4,15304.8
O002059,P00282,29,225.22,6531.38
O002059,P00021,3,243.7,731.1
O002059,P00468,39,496.09,19347.51
O002059,P00218,35,383.24,13413.4
O002060,P00424,40,294.64,11785.6
O002060,P00230,26,263.64,6854.64
O002060,P00314,29,171.12,4962.48
O002060,P00320,49,298.24,14613.76
O002060,P00505,12,77.09,925.08
O002060,P00327,17,131.5,2235.5
O002061,P00012,7,505.56,3538.92
O002062,P00416,31,332.7,10313.7
O002062,P00280,42,239.74,10069.08
O002062,P00108,25,81.61,2040.25
O002062,P00052,45,372.97,16783.65
O002062,P00359,49,396.75,19440.75
O002063,P00392,41,271.87,11146.67
O002063,P00067,46,11.83,544.18
O002063,P00329,12,349.89,4198.68
O002064,P00300,49,46.17,2262.33
O002064,P00374,8,255.46,2043.68
O002064,P00304,22,263.92,5806.24
O002065,P00091,14,197.38,2763.32
O002065,P00390,31,433.26,13431.06
O002066,P00468,37,466.93,17276.41
O002066,P00076,4,344.94,1379.76
O002067,P00553,33,58.12,1917.96
O002068,P00542,14,247.57,3465.98
O002068,P00532,29,40.03,1160.87
O002068,P00428,5,53.43,267.15
O002069,P00333,49,384.1,18820.9
O002069,P00573,12,130.96,1571.52
O002069,P00361,17,88.5,1504.5
O002069,P00149,13,293.11,3810.43
O002069,P00508,48,257.64,12366.72
O002070,P00390,12,525.15,6301.8
O002070,P00571,33,386.88,12767.04
O002070,P00199,23,333.83,7678.09
O002070,P00485,38,234.47,8909.86
O002070,P00232,50,240.61,12030.5
O002070,P00152,13,122.61,1593.93
O002071,P00586,3,163.69,491.07
O002071,P00519,15,283.95,4259.25
O002071,P00284,31,535.97,16615.07
O002072,P00269,4,436.54,1746.16
O002072,P00220,40,151.1,6044.0
O002072,P00467,19,422.22,8022.18
O002072,P00095,36,228.37,8221.32
O002072,P00430,36,131.89,4748.04
O002073,P00087,13,303.46,3944.98
O002073,P00390,6,419.65,2517.9
O002073,P00148,49,330.65,16201.85
O002073,P00582,40,218.93,8757.2
O002073,P00156,21,83.38,1750.98
O002073,P00333,10,363.49,3634.9
O002074,P00194,8,85.74,685.92
O002075,P00495,50,74.27,3713.5
O002075,P00570,49,287.44,14084.56
O002075,P00146,8,80.7,645.6
O002076,P00591,30,389.65,11689.5
O002076,P00268,15,194.58,2918.7
O002076,P00599,30,57.64,1729.2
O002077,P00093,40,110.13,4405.2
O002077,P00041,44,348.75,15345.0
O002077,P00153,43,242.65,10433.95
O002077,P00499,35,27.64,967.4
O002077,P00483,21,432.33,9078.93
O002077,P00131,14,71.78,1004.92
O002078,P00469,40,321.07,12842.8
O002078,P00134,46,123.12,5663.52
O002079,P00034,40,187.54,7501.6
O002079,P00195,41,331.27,13582.07
O002079,P00264,45,226.24,10180.8
O002079,P00381,21,236.45,4965.45
O002080,P00094,23,37.46,861.58
O002080,P00416,7,305.72,2140.04
O002080,P00389,30,67.33,2019.9
O002080,P00201,43,255.79,10998.97
O002080,P00100,29,154.24,4472.96
O002080,P00042,41,16.93,694.13
O002081,P00365,23,291.58,6706.34
O002081,P00550,44,255.12,11225.28
O002081,P00522,50,403.92,20196.0
O002081,P00133,12,23.73,284.76
O002082,P00267,21,459.29,9645.09
O002082,P00171,38,232.42,8831.96
O002082,P00252,35,31.26,1094.1
O002082,P00021,12,227.0,2724.0
O002082,P00137,3,18.23,54.69
O002083,P00570,1,303.03,303.03
O002083,P00147,14,65.16,912.24
O002083,P00047,21,149.91,3148.11
O002083,P00576,45,384.9,17320.5
O002083,P00366,44,96.58,4249.52
O002083,P00245,7,491.44,3440.08
O002084,P00080,19,202.71,3851.49
O002084,P00488,18,88.11,1585.98
O002084,P00470,28,182.4,5107.2
O002084,P00568,15,168.01,2520.15
O002084,P00260,16,450.59,7209.44
O002085,P00271,45,252.85,11378.25
O002085,P00367,10,450.94,4509.4
O002085,P00315,25,306.42,7660.5
O002085,P00335,47,102.16,4801.52
O002086,P00025,25,103.49,2587.25
O002086,P00008,18,445.16,8012.88
O002086,P00266,25,199.06,4976.5
O002086,P00061,1,519.6,519.6
O002086,P00078,47,247.56,11635.32
O002086,P00069,34,74.33,2527.22
O002087,P00399,41,526.01,21566.41
O002087,P00239,13,441.78,5743.14
O002087,P00186,25,31.28,782.0
O002088,P00456,28,122.91,3441.48
O002088,P00343,46,320.13,14725.98
O002088,P00458,13,62.71,815.23
O002088,P00142,45,587.68,26445.6
O002089,P00597,21,126.28,2651.88
O002089,P00264,50,229.58,11479.0
O002089,P00521,1,350.03,350.03
O002089,P00147,10,78.98,789.8
O002089,P00372,28,161.63,4525.64
O002090,P00594,31,215.76,6688.56
O002090,P00011,16,300.31,4804.96
O002090,P00582,2,175.34,350.68
O002091,P00028,2,201.92,403.84
O002091,P00321,24,251.73,6041.52
O002091,P00566,4,370.77,1483.08
O002092,P00093,20,102.21,2044.2
O002092,P00049,13,73.45,954.85
O002092,P00586,43,181.33,7797.19
O002092,P00298,41,153.2,6281.2
O002093,P00563,4,9.8,39.2
O002093,P00453,3,79.69,239.07
O002093,P00362,29,89.43,2593.47
O002094,P00491,22,166.25,3657.5
O002095,P00168,31,222.46,6896.26
O002095,P00489,37,484.77,17936.49
O002095,P00543,10,232.93,2329.3
O002096,P00075,43,301.98,12985.14
O002096,P00065,5,281.27,1406.35
O002096,P00118,5,540.12,2700.6
O002097,P00008,7,463.96,3247.72
O002097,P00276,2,354.99,709.98
O002097,P00429,10,130.01,1300.1
O002097,P00295,10,425.69,4256.9
O002097,P00515,6,472.62,2835.72
O002097,P00446,45,19.12,860.4
O002098,P00322,17,36.74,624.58
O002098,P00038,24,518.7,12448.8
O002098,P00390,12,471.86,5662.32
O002098,P00263,27,474.64,12815.28
O002098,P00451,4,91.88,367.52
O002098,P00031,48,149.91,7195.68
O002099,P00541,18,36.41,655.38
O002099,P00142,2,629.66,1259.32
O002100,P00463,24,351.6,8438.4
O002100,P00503,5,279.5,1397.5
O002100,P00194,27,93.28,2518.56
O002100,P00185,49,274.45,13448.05
O002100,P00285,1,175.01,175.01
O002101,P00199,3,392.86,1178.58
O002101,P00109,25,83.74,2093.5
O002101,P00252,15,27.32,409.8
O002101,P00526,13,260.6,3387.8
O002102,P00154,44,325.4,14317.6
O002102,P00463,19,383.14,7279.66
O002103,P00304,38,279.61,10625.18
O002103,P00274,37,509.31,18844.47
O002103,P00236,45,161.03,7246.35
O002104,P00016,24,278.11,6674.64
O002104,P00519,27,298.67,8064.09
O002105,P00001,42,262.14,11009.88
O002105,P00039,23,133.34,3066.82
O002105,P00393,13,226.72,2947.36
O002106,P00485,19,218.76,4156.44
O002106,P00506,36,57.13,2056.68
O002106,P00040,19,221.5,4208.5
O002107,P00301,31,66.67,2066.77
O002108,P00273,12,107.3,1287.6
O002108,P00354,50,159.46,7973.0
O002108,P00226,13,11.03,143.39
O002109,P00493,38,266.78,10137.64
O002109,P00012,36,483.86,17418.96
O002109,P00241,35,128.41,4494.35
O002109,P00595,22,70.15,1543.3
O002110,P00214,14,287.11,4019.54
O002110,P00253,1,260.15,260.15
O002110,P00542,24,265.05,6361.2
O002111,P00203,2,246.36,492.72
O002111,P00508,17,248.43,4223.31
O002111,P00468,18,451.94,8134.92
O002111,P00421,21,39.5,829.5
O002111,P00533,30,134.78,4043.4
O002112,P00223,23,344.09,7914.07
O002112,P00056,40,155.1,6204.0
O002112,P00118,49,449.99,22049.51
O002112,P00287,38,560.02,21280.76
O002112,P00015,4,234.46,937.84
O002113,P00506,46,52.27,2404.42
O002113,P00206,48,196.21,9418.08
O002113,P00215,20,251.4,5028.0
O002113,P00014,47,381.49,17930.03
O002114,P00170,29,188.14,5456.06
O002114,P00380,23,259.02,5957.46
O002114,P00593,20,380.09,7601.8
O002114,P00188,23,271.77,6250.71
O002114,P00101,31,108.4,3360.4
O002114,P00499,36,28.29,1018.44
O002115,P00392,22,271.2,5966.4
O002115,P00275,20,331.68,6633.6
O002116,P00214,46,328.62,15116.52
O002116,P00225,37,516.33,19104.21
O002116,P00598,25,440.68,11017.0
O002117,P00597,1,126.01,126.01
O002117,P00324,24,108.86,2612.64
O002117,P00204,37,250.63,9273.31
O002117,P00200,32,399.08,12770.56
O002117,P00470,15,185.36,2780.4
O002117,P00140,27,115.5,3118.5
O002118,P00516,18,434.7,7824.6
O002118,P00420,20,206.01,4120.2
O002118,P00306,22,377.43,8303.46
O002118,P00099,17,330.78,5623.26
O002119,P00165,23,163.08,3750.84
O002119,P00520,17,242.34,4119.78
O002120,P00016,16,282.01,4512.16
O002120,P00055,29,53.57,1553.53
O002120,P00074,34,369.19,12552.46
O002121,P00264,49,208.5,10216.5
O002121,P00405,37,74.71,2764.27
O002121,P00055,10,42.86,428.6
O002122,P00549,38,522.8,19866.4
O002123,P00222,5,134.7,673.5
O002123,P00576,47,409.27,19235.69
O002123,P00286,13,38.45,499.85
O002124,P00255,29,259.45,7524.05
O002124,P00254,40,419.6,16784.0
O002124,P00252,47,31.99,1503.53
O002125,P00366,27,88.11,2378.97
O002126,P00351,7,353.62,2475.34
O002126,P00499,22,28.71,631.62
O002126,P00558,23,380.37,8748.51
O002126,P00077,30,63.64,1909.2
O002127,P00411,34,148.84,5060.56
O002127,P00448,1,69.85,69.85
O002127,P00584,15,225.64,3384.6
O002128,P00594,22,219.41,4827.02
O002128,P00567,6,333.91,2003.46
O002128,P00023,12,336.05,4032.6
O002128,P00046,30,307.78,9233.4
O002128,P00580,44,162.49,7149.56
O002129,P00461,5,99.62,498.1
O002129,P00403,30,264.28,7928.4
O002130,P00268,47,186.62,8771.14
O002130,P00327,36,142.61,5133.96
O002130,P00352,1,267.29,267.29
O002130,P00548,42,421.82,17716.44
O002130,P00499,50,28.49,1424.5
O002131,P00245,38,545.94,20745.72
O002131,P00105,30,43.51,1305.3
O002131,P00581,33,289.28,9546.24
O002131,P00169,10,476.18,4761.8
O002131,P00375,45,28.54,1284.3
O002132,P00375,16,26.58,425.28
O002132,P00473,26,352.23,9157.98
O002132,P00302,25,236.94,5923.5
O002132,P00550,6,228.96,1373.76
O002133,P00236,19,169.15,3213.85
O002133,P00032,47,359.96,16918.12
O002133,P00389,26,62.23,1617.98
O002134,P00205,35,251.79,8812.65
O002134,P00302,8,260.43,2083.44
O002134,P00227,45,270.91,12190.95
O002134,P00483,43,389.07,16730.01
O002135,P00263,29,428.23,12418.67
O002135,P00260,12,440.11,5281.32
O002135,P00010,27,334.14,9021.78
O002135,P00242,13,513.02,6669.26
O002135,P00229,7,127.5,892.5
O002135,P00113,7,369.06,2583.42
O002136,P00133,13,25.24,328.12
O002136,P00063,9,329.82,2968.38
O002136,P00197,41,10.34,423.94
O002136,P00298,11,129.32,1422.52
O002137,P00282,31,212.57,6589.67
O002137,P00216,7,81.2,568.4
O002137,P00443,8,59.58,476.64
O002137,P00264,46,230.18,10588.28
O002137,P00309,27,243.73,6580.71
O002138,P00200,35,488.61,17101.35
O002138,P00011,4,278.25,1113.0
O002138,P00600,16,381.15,6098.4
O002138,P00090,49,498.06,24404.94
O002139,P00282,2,253.82,507.64
O002139,P00146,10,63.97,639.7
O002139,P00279,35,398.93,13962.55
O002139,P00152,4,131.85,527.4
O002139,P00597,30,109.77,3293.1
O002139,P00496,1,25.16,25.16
O002140,P00575,22,126.88,2791.36
O002140,P00570,3,317.41,952.23
O002140,P00319,11,354.67,3901.37
O002140,P00189,27,212.33,5732.91
O002140,P00325,9,55.9,503.1
O002141,P00343,1,362.63,362.63
O002141,P00266,2,199.66,399.32
O002141,P00104,33,584.9,19301.7
O002141,P00215,5,201.71,1008.55
O002142,P00136,18,243.25,4378.5
O002142,P00316,42,211.99,8903.58
O002142,P00158,25,360.34,9008.5
O002142,P00193,11,170.32,1873.52
O002143,P00439,40,243.9,9756.0
O002143,P00368,39,166.14,6479.46
O002143,P00481,18,69.14,1244.52
O002144,P00036,29,38.24,1108.96
O002144,P00585,16,8.79,140.64
O002144,P00117,14,87.33,1222.62
O002145,P00228,49,203.46,9969.54
O002145,P00072,6,119.4,716.4
O002145,P00025,27,100.29,2707.83
O002146,P00250,7,79.97,559.79
O002146,P00131,42,73.25,3076.5
O002147,P00107,45,27.78,1250.1
O002147,P00434,7,464.07,3248.49
O002147,P00132,20,264.62,5292.4
O002147,P00297,39,337.49,13162.11
O002147,P00495,11,81.74,899.14
O002147,P00598,25,397.35,9933.75
O002148,P00399,26,457.91,11905.66
O002148,P00575,40,147.38,5895.2
O002148,P00207,27,445.35,12024.45
O002148,P00121,29,134.37,3896.73
O002148,P00170,30,200.22,6006.6
O002149,P00173,36,242.18,8718.48
O002149,P00272,21,100.41,2108.61
O002149,P00391,34,414.61,14096.74
O002149,P00054,21,234.85,4931.85
O002150,P00339,23,244.26,5617.98
O002150,P00379,34,318.46,10827.64
O002150,P00169,3,428.2,1284.6
O002150,P00466,43,186.01,7998.43
O002150,P00361,9,104.45,940.05
O002151,P00024,30,383.54,11506.2
O002151,P00136,26,275.03,7150.78
O002151,P00124,9,471.56,4244.04
O002151,P00092,35,18.4,644.0
O002151,P00243,21,102.34,2149.14
O002152,P00563,12,10.7,128.4
O002153,P00321,24,300.46,7211.04
O002153,P00330,23,233.62,5373.26
O002154,P00449,3,198.72,596.16
O002155,P00116,15,173.61,2604.15
O002156,P00197,42,10.92,458.64
O002156,P00138,3,27.9,83.7
O002156,P00243,30,121.78,3653.4
O002156,P00417,10,383.1,3831.0
O002156,P00591,35,387.29,13555.15
O002156,P00088,43,332.43,14294.49
O002157,P00113,38,304.81,11582.78
O002157,P00165,7,152.57,1067.99
O002157,P00041,36,377.7,13597.2
O002157,P00057,8,140.12,1120.96
O002157,P00314,11,142.11,1563.21
O002158,P00229,31,125.91,3903.21
O002158,P00058,12,123.3,1479.6
O002158,P00125,47,333.57,15677.79
O002159,P00440,15,61.63,924.45
O002159,P00025,49,106.61,5223.89
O002159,P00127,15,183.71,2755.65
O002160,P00179,48,218.0,10464.0
O002160,P00133,22,24.67,542.74
O002160,P00251,23,346.16,7961.68
O002160,P00204,25,260.21,6505.25
O002160,P00374,12,200.78,2409.36
O002160,P00020,32,381.99,12223.68
O002161,P00293,6,295.26,1771.56
O002161,P00206,24,203.33,4879.92
O002161,P00485,49,246.25,12066.25
O002161,P00458,33,74.74,2466.42
O002161,P00529,20,383.94,7678.8
O002162,P00575,26,155.24,4036.24
O002162,P00592,7,101.95,713.65
O002163,P00252,35,27.98,979.3
O002163,P00018,6,391.46,2348.76
O002164,P00589,37,74.19,2745.03
O002164,P00276,14,361.22,5057.08
O002164,P00326,48,25.91,1243.68
O002164,P00240,14,10.9,152.6
O002164,P00136,38,259.45,9859.1
O002164,P00374,2,237.1,474.2
O002165,P00182,11,137.78,1515.58
O002165,P00266,17,219.2,3726.4
O002165,P00341,36,380.02,13680.72
O002165,P00406,39,410.6,16013.4
O002166,P00218,26,407.35,10591.1
O002166,P00106,30,231.89,6956.7
O002166,P00279,1,413.85,413.85
O002166,P00102,17,151.9,2582.3
O002166,P00331,20,336.56,6731.2
O002166,P00399,28,541.04,15149.12
O002167,P00581,44,289.44,12735.36
O002167,P00111,47,182.01,8554.47
O002167,P00410,23,215.21,4949.83
O002167,P00074,24,316.16,7587.84
O002167,P00549,3,452.78,1358.34
O002168,P00149,19,346.81,6589.39
O002168,P00500,27,320.34,8649.18
O002168,P00240,48,11.49,551.52
O002168,P00222,26,147.13,3825.38
O002168,P00169,50,460.27,23013.5
O002168,P00072,14,111.73,1564.22
O002169,P00483,46,432.49,19894.54
O002169,P00433,21,559.43,11748.03
O002169,P00079,40,334.41,13376.4
