account_id,account_name,industry,tier,employees,geo_id,created_at,updated_at,is_deleted
A00676,Acosta LLC,Healthcare,Tier 3,17781,GEO0406,2025-08-23T21:07:46,2025-09-12T20:35:31,0
A00677,"Drake, Stephens and Fry",Logistics,Tier 1,136,GEO0562,2025-10-30T12:10:34,2026-02-22T23:40:16,0
A00678,"Moore, Martin and Day",Manufacturing,Tier 3,4718,GEO0015,2024-06-20T20:54:13,2025-05-13T12:30:08,0
A00679,Shelton-Walters,Energy,Tier 1,83,GEO0715,2024-10-12T04:10:57,2025-05-16T09:59:30,0
A00680,Ramirez-Mccormick,Manufacturing,Tier 3,21968,GEO0437,2025-05-28T07:10:40,2025-12-07T01:49:56,0
A00681,"Hogan, Herrera and Fox",Manufacturing,Tier 1,507,GEO0715,2025-12-03T12:06:31,2026-02-24T11:33:13,0
A00682,"Foster, Harvey and Wiggins",Energy,Tier 3,28,GEO0503,2025-11-29T00:39:52,2026-02-01T22:05:46,0
A00683,Turner-Murphy,Retail,Tier 3,1376,GEO0001,2025-06-11T23:58:55,2025-08-22T08:07:51,0
A00684,"Baker, Wilson and Richardson",FinTech,Tier 1,1860,GEO0220,2024-06-23T05:08:32,2025-11-25T07:09:01,0
A00685,Oliver PLC,Manufacturing,Tier 3,19153,GEO0715,2025-09-26T17:02:52,2025-10-02T19:11:39,0
A00686,Scott Group,Telecom,Tier 2,953,GEO0087,2025-02-21T11:21:17,2025-12-22T09:18:17,0
A00687,"Brown, Brown and Harris",Healthcare,Tier 3,1148,GEO0576,2024-11-09T04:27:35,2025-02-13T05:50:14,0
A00688,"Miller, Young and Nichols",Manufacturing,Tier 1,1579,GEO0620,2024-09-16T22:28:40,2025-04-28T15:34:21,0
A00689,Powell-Campbell,Manufacturing,Tier 1,1971,GEO0504,2024-08-25T06:07:09,2025-10-29T08:22:24,0
A00690,Wilson-Miranda,FinTech,Tier 2,100,GEO0273,2026-01-30T11:30:06,2026-02-25T15:05:23,0
A00691,Quinn LLC,Retail,Tier 3,148,GEO0446,2025-10-23T07:23:25,2025-12-04T20:41:51,0
A00692,Baker-Singh,Logistics,Tier 1,886,GEO0613,2024-12-10T03:48:49,2025-01-07T22:46:15,0
A00693,"Knapp, Kemp and Ramsey",Retail,Tier 1,14619,GEO0324,2024-09-23T04:01:59,2025-02-01T04:02:05,1
A00694,Huff Group,Manufacturing,Tier 3,10263,GEO0526,2025-04-11T13:49:02,2025-10-31T17:25:40,0
A00695,Combs Inc,FinTech,Tier 2,68,GEO0284,2025-07-23T19:39:26,2026-02-14T09:34:34,0
A00696,Bauer-Alexander,Telecom,Tier 2,8462,GEO0732,2024-08-21T05:39:36,2025-07-26T18:50:05,0
A00697,"Robinson, Acevedo and Estes",Healthcare,Tier 3,15604,GEO0024,2024-01-19T06:20:00,2025-08-23T07:09:59,0
A00698,Hoffman-Allen,Manufacturing,Tier 1,27464,GEO0080,2025-01-12T09:54:32,2026-01-28T12:12:55,0
A00699,"Carr, Lewis and Ross",Healthcare,Tier 1,17893,GEO0740,2025-11-07T00:54:25,2026-02-22T10:49:12,0
A00700,Martin-Klein,Manufacturing,Tier 3,186,GEO0342,2024-06-24T21:35:24,2025-07-18T09:56:43,0
A00701,Schmitt-Gould,Retail,Tier 2,1733,GEO0408,2024-04-23T22:49:42,2025-01-06T13:51:21,0
A00702,"Wilson, Greene and Hodges",Manufacturing,Tier 3,26566,GEO0091,2024-05-30T15:35:09,2025-08-15T18:01:03,0
A00703,"Perkins, Lee and Cantu",Logistics,Tier 2,126,GEO0215,2024-01-16T05:26:02,2026-02-14T00:52:33,0
A00704,"Donovan, Elliott and Miller",Energy,Tier 3,58,GEO0661,2026-03-01T22:17:39,2026-03-02T07:07:56,0
A00705,"Clark, Hull and Flores",Government,Tier 1,36666,GEO0756,2024-01-22T21:38:14,2024-05-04T05:39:45,0
A00706,Young-Mason,Energy,Tier 1,138,GEO0368,2024-11-14T23:26:07,2025-06-22T01:48:05,0
A00707,"Little, Morris and Smith",Telecom,Tier 1,15554,GEO0032,2025-11-10T17:10:04,2025-11-26T23:52:40,0
A00708,Myers Inc,Retail,Tier 2,35,GEO0181,2024-02-10T23:38:31,2025-07-21T09:36:30,0
A00709,Davis-Miller,Energy,Tier 3,4200,GEO0018,2024-01-27T14:43:54,2025-05-09T21:25:54,0
A00710,Anderson-Costa,Manufacturing,Tier 1,303,GEO0296,2025-03-12T06:04:38,2026-01-29T08:08:08,0
A00711,Foster-Baird,FinTech,Tier 2,200,GEO0487,2024-08-07T15:05:16,2025-12-13T22:11:41,0
A00712,Martin-Harrison,Logistics,Tier 2,106,GEO0517,2024-12-20T07:52:08,2026-01-22T14:58:23,0
A00713,"Molina, Howe and Leonard",Energy,Tier 2,76,GEO0350,2025-08-18T15:59:59,2026-02-04T09:47:37,0
A00714,"Thompson, Hall and Wagner",FinTech,Tier 1,1015,GEO0033,2024-08-07T22:32:30,2025-09-03T07:47:01,0
A00715,Mullen LLC,Manufacturing,Tier 2,511,GEO0487,2025-05-11T11:34:16,2026-02-06T07:25:13,0
A00716,Wiggins-Ortiz,Telecom,Tier 1,15875,GEO0327,2024-05-01T19:35:34,2024-08-13T00:09:36,0
A00717,Miller-Singleton,Healthcare,Tier 1,17209,GEO0218,2025-03-28T10:33:27,2025-06-05T06:17:55,0
A00718,Watkins-Chavez,Healthcare,Tier 1,84,GEO0014,2025-11-03T13:19:04,2025-11-05T03:16:40,0
A00719,Santos Inc,Manufacturing,Tier 1,980,GEO0453,2024-05-24T14:28:26,2024-06-05T23:48:25,0
A00720,Green-Brady,Healthcare,Tier 2,41,GEO0627,2025-10-09T09:11:07,2025-10-16T17:19:15,0
A00721,Stephens LLC,Manufacturing,Tier 3,18313,GEO0739,2025-07-03T03:27:38,2025-10-16T08:24:27,0
A00722,Campbell-Marsh,Logistics,Tier 1,1561,GEO0604,2025-06-13T09:47:35,2025-12-06T03:40:40,0
A00723,Martinez and Sons,FinTech,Tier 3,192,GEO0643,2025-04-01T04:17:31,2025-10-10T20:35:20,0
A00724,Jones PLC,Telecom,Tier 2,30038,GEO0719,2025-12-08T05:58:27,2026-01-24T19:43:57,0
A00725,"Marsh, Holland and Shaw",Healthcare,Tier 3,31815,GEO0338,2024-02-11T09:26:39,2024-11-21T22:34:11,0
A00726,"Garcia, Miller and Stanton",Energy,Tier 2,976,GEO0414,2026-01-01T09:51:28,2026-02-12T17:10:02,0
A00727,Liu-Sanchez,Manufacturing,Tier 2,179,GEO0375,2024-04-21T11:59:57,2024-10-01T23:47:43,0
A00728,"Berry, Williamson and Young",Manufacturing,Tier 2,43,GEO0587,2024-03-20T01:18:26,2025-03-30T07:56:20,0
A00729,"Miles, Valdez and Lopez",Telecom,Tier 3,25,GEO0077,2024-03-09T12:50:31,2025-06-17T18:35:12,0
A00730,"Williams, Love and Livingston",Logistics,Tier 1,194,GEO0681,2024-02-14T01:17:12,2024-09-06T01:58:50,0
A00731,Pacheco Group,Logistics,Tier 3,17,GEO0700,2025-04-19T02:53:23,2025-07-27T05:15:32,0
A00732,Sexton-Vargas,Logistics,Tier 3,893,GEO0478,2024-11-12T00:59:51,2025-06-19T05:31:07,0
A00733,Wilkins Ltd,Logistics,Tier 2,345,GEO0056,2024-05-06T09:17:47,2025-11-13T01:27:24,0
A00734,Harrell-Harris,FinTech,Tier 2,11187,GEO0609,2026-01-17T19:50:43,2026-01-19T21:55:49,0
A00735,"Moore, Martin and Zimmerman",Government,Tier 1,112,GEO0576,2025-03-07T12:20:55,2025-07-13T15:53:12,0
A00736,Roberts-Sutton,Energy,Tier 1,176,GEO0549,2024-02-08T11:09:15,2025-08-29T14:28:51,0
A00737,Wade PLC,Telecom,Tier 1,39191,GEO0575,2025-06-25T10:17:58,2025-09-21T01:26:40,0
A00738,"Castillo, Walker and Vazquez",Government,Tier 3,17741,GEO0445,2024-07-29T06:32:55,2024-11-25T05:12:56,0
A00739,Carpenter-Ortiz,Manufacturing,Tier 3,1080,GEO0647,2024-10-31T04:00:13,2025-07-10T13:03:08,0
A00740,Wade-Harper,Telecom,Tier 1,124,GEO0350,2024-02-09T12:26:52,2025-08-11T01:15:05,0
A00741,"Smith, Wilson and Davis",Telecom,Tier 2,1119,GEO0598,2025-09-15T12:41:27,2025-09-20T01:21:21,0
A00742,Cook-Lopez,Manufacturing,Tier 3,1395,GEO0383,2026-02-15T18:12:17,2026-02-19T19:45:38,0
A00743,Martin and Sons,FinTech,Tier 1,103,GEO0550,2025-10-30T17:28:39,2026-01-27T17:56:09,0
A00744,Cohen-Gonzalez,Healthcare,Tier 1,888,GEO0475,2025-11-02T09:56:49,2025-11-15T19:58:16,0
A00745,"Green, Jordan and Walker",Logistics,Tier 3,1454,GEO0777,2024-12-19T12:01:14,2025-07-19T07:17:00,0
A00746,Simmons Ltd,Retail,Tier 3,1996,GEO0630,2025-10-22T18:13:07,2025-12-23T06:15:24,0
A00747,Sexton-Evans,Government,Tier 1,19614,GEO0121,2024-10-25T07:12:11,2025-11-08T12:16:17,0
A00748,Clark Inc,Retail,Tier 2,1398,GEO0115,2025-01-18T03:50:21,2025-04-08T20:32:26,0
A00749,Robertson-White,Government,Tier 3,940,GEO0446,2024-04-26T09:41:48,2024-05-14T20:31:44,0
A00750,Harvey LLC,Energy,Tier 3,1098,GEO0468,2025-08-24T00:42:46,2026-01-09T03:08:22,0
A00751,Farley-Fischer,FinTech,Tier 1,36798,GEO0037,2024-03-04T05:09:16,2025-09-18T18:57:44,0
A00752,White-Preston,Energy,Tier 2,1039,GEO0374,2024-03-09T19:25:52,2025-02-09T01:50:51,0
A00753,Brooks-Hooper,Logistics,Tier 1,39303,GEO0771,2025-11-21T14:39:28,2026-02-27T22:26:19,0
A00754,Garcia Ltd,Telecom,Tier 1,835,GEO0004,2025-10-22T21:01:05,2026-02-02T10:25:04,0
A00755,"Banks, Maxwell and Eaton",FinTech,Tier 2,29015,GEO0326,2024-11-13T11:04:09,2026-01-20T11:04:27,0
A00756,Suarez-Bell,Logistics,Tier 1,107,GEO0670,2024-05-18T04:52:33,2025-03-13T15:18:24,0
A00757,Moore PLC,Government,Tier 1,63,GEO0604,2025-05-13T19:17:57,2026-02-13T00:41:17,0
A00758,Lindsey-Smith,FinTech,Tier 1,96,GEO0409,2026-01-21T01:47:40,2026-01-29T14:52:08,0
A00759,"Velasquez, Acosta and Brown",Telecom,Tier 1,78,GEO0750,2024-04-05T03:11:39,2024-05-16T11:33:32,0
A00760,Hernandez PLC,Energy,Tier 1,27611,GEO0204,2026-01-16T20:46:59,2026-01-26T12:40:54,0
A00761,"Campbell, Lane and Gonzalez",Manufacturing,Tier 1,21753,GEO0115,2025-12-14T08:27:01,2026-02-11T16:04:46,0
A00762,"Hernandez, Daniel and Patel",Government,Tier 1,17476,GEO0641,2024-06-12T10:10:08,2024-11-29T19:13:07,0
A00763,"Simon, Joseph and Walter",Energy,Tier 1,362,GEO0514,2024-03-08T09:30:52,2025-10-24T22:28:40,0
A00764,"Lane, Smith and Johnson",Energy,Tier 3,39453,GEO0621,2024-01-09T21:32:42,2024-08-29T02:50:55,0
A00765,"Gregory, Shepard and Small",Logistics,Tier 2,179,GEO0008,2024-06-27T18:21:55,2025-05-10T07:48:45,0
A00766,"White, Cooper and Friedman",Energy,Tier 2,10525,GEO0305,2025-06-10T21:48:36,2025-09-25T17:29:44,0
A00767,"Gonzalez, Edwards and Keller",Energy,Tier 1,206,GEO0011,2025-06-06T18:57:05,2025-10-18T16:28:26,0
A00768,"Forbes, Garcia and Scott",Healthcare,Tier 2,2400,GEO0425,2024-10-14T05:03:53,2025-11-03T03:34:35,0
A00769,Reynolds and Sons,Logistics,Tier 2,173,GEO0670,2025-05-12T04:48:36,2025-07-26T08:03:05,0
A00770,"Wallace, Stevens and Martin",Healthcare,Tier 3,29228,GEO0162,2025-01-21T01:59:56,2025-09-15T07:10:58,0
A00771,Thornton-Kemp,Telecom,Tier 2,1522,GEO0026,2024-04-17T15:09:04,2025-09-14T17:39:01,0
A00772,Golden Ltd,Government,Tier 3,1559,GEO0648,2025-03-05T11:56:23,2025-07-02T08:57:59,0
A00773,"Dickerson, Brown and Santos",Healthcare,Tier 2,1209,GEO0787,2024-02-21T02:29:08,2025-06-03T14:20:14,0
A00774,Lara-Smith,Government,Tier 2,8134,GEO0731,2025-09-17T20:40:41,2026-01-04T03:53:04,0
A00775,Hudson-Forbes,Retail,Tier 2,9571,GEO0639,2025-02-20T11:36:11,2025-12-07T07:03:59,0
A00776,"Browning, Wells and Hoffman",Energy,Tier 3,521,GEO0303,2024-10-29T17:39:29,2025-05-22T20:06:26,0
A00777,Williams LLC,Retail,Tier 1,147,GEO0376,2025-02-24T23:03:05,2025-03-06T18:10:03,0
A00778,"Wood, Garcia and Bailey",Manufacturing,Tier 2,1630,GEO0643,2025-05-01T10:22:42,2025-12-29T03:38:21,0
A00779,"Johnson, Howard and Baker",Telecom,Tier 1,287,GEO0679,2024-12-05T02:41:14,2025-09-10T13:51:20,0
A00780,Hawkins-West,FinTech,Tier 2,17077,GEO0174,2025-04-20T15:09:51,2025-12-24T05:22:53,0
A00781,Schultz-Parker,Logistics,Tier 2,58,GEO0086,2026-01-01T05:49:07,2026-02-14T11:04:42,0
A00782,Porter-Garcia,Logistics,Tier 3,163,GEO0525,2024-02-17T19:55:37,2025-08-09T05:46:52,0
A00783,Frazier PLC,FinTech,Tier 1,65,GEO0728,2025-06-19T00:12:56,2025-12-03T16:01:29,0
A00784,Freeman-Ray,Retail,Tier 1,161,GEO0220,2025-12-05T21:16:45,2026-01-17T21:37:14,0
A00785,Boone-Jones,Government,Tier 3,36190,GEO0420,2025-05-02T09:20:15,2025-10-15T23:17:55,0
A00786,"Pugh, Bishop and Greer",Retail,Tier 3,116,GEO0652,2025-07-13T23:43:03,2025-07-15T06:55:28,0
A00787,Vargas Ltd,Manufacturing,Tier 2,1917,GEO0500,2025-02-04T01:33:04,2025-07-23T02:44:34,0
A00788,Bryant PLC,Logistics,Tier 3,126,GEO0362,2025-12-27T06:49:27,2026-01-19T13:04:18,0
A00789,Fuller Group,Energy,Tier 2,1787,GEO0450,2026-01-01T14:22:57,2026-01-15T02:03:56,0
A00790,"Mills, Craig and Parker",FinTech,Tier 2,1447,GEO0526,2024-05-19T05:30:20,2025-08-17T02:17:33,0
A00791,Bradford-Norris,Healthcare,Tier 2,8403,GEO0171,2024-03-05T12:22:12,2025-11-18T15:36:16,0
A00792,Smith PLC,Energy,Tier 1,23873,GEO0164,2025-04-07T20:26:52,2025-11-06T16:55:54,0
A00793,"Levine, Perkins and Ruiz",Healthcare,Tier 2,938,GEO0388,2025-08-14T05:55:33,2025-10-01T23:55:52,0
A00794,"Carlson, Torres and Mckee",Logistics,Tier 1,36173,GEO0798,2024-10-07T18:57:46,2024-11-13T04:10:56,1
A00795,"Mcknight, Ray and Wang",Energy,Tier 1,8893,GEO0797,2026-02-02T10:02:06,2026-02-03T04:53:56,0
A00796,"Turner, Mcdonald and Blackburn",Energy,Tier 1,10547,GEO0134,2024-09-09T22:37:03,2024-11-11T18:19:02,0
A00797,Henry-Wilkinson,Telecom,Tier 3,8396,GEO0798,2025-03-28T05:59:32,2025-07-09T04:18:36,0
A00798,Garcia-Rogers,Retail,Tier 1,29966,GEO0741,2024-04-09T22:28:01,2024-10-07T09:39:04,0
A00799,Ramirez-Russell,FinTech,Tier 3,21564,GEO0483,2026-02-09T14:41:35,2026-02-23T14:26:09,0
A00800,Hines-Alexander,Energy,Tier 3,109,GEO0793,2025-04-28T22:57:29,2025-07-12T03:59:49,0
A00801,Wilcox-Harris,Healthcare,Tier 1,1399,GEO0067,2025-05-12T19:50:01,2025-06-09T12:47:32,0
A00802,Garcia-Phillips,FinTech,Tier 2,55,GEO0774,2024-09-16T09:23:42,2025-12-12T12:12:43,0
A00803,Jones-Lucero,Telecom,Tier 1,34,GEO0253,2025-06-09T11:18:46,2025-09-09T10:35:24,0
A00804,Davis Group,Government,Tier 2,84,GEO0050,2024-10-07T06:10:58,2025-07-08T03:55:47,0
A00805,"Wood, Cochran and Ewing",Retail,Tier 1,117,GEO0618,2025-01-30T07:42:46,2025-04-14T19:45:02,0
A00806,Collins Group,FinTech,Tier 1,27308,GEO0067,2024-10-25T21:28:19,2024-11-11T15:08:18,0
A00807,Jordan Group,Logistics,Tier 3,33307,GEO0055,2025-06-25T19:38:30,2025-07-21T15:59:38,0
A00808,Henry-Martin,Energy,Tier 3,852,GEO0167,2024-01-23T14:44:06,2024-04-06T11:47:58,0
A00809,Little-Nelson,Government,Tier 3,1153,GEO0538,2025-05-20T02:54:52,2025-09-19T05:02:19,0
A00810,"Harris, Nguyen and Smith",Manufacturing,Tier 1,53,GEO0027,2025-02-11T20:32:06,2026-01-05T22:47:37,0
A00811,Johnson Ltd,Retail,Tier 1,634,GEO0735,2025-04-12T07:26:24,2025-05-28T19:45:25,0
A00812,"Mills, Steele and Glover",Telecom,Tier 3,30726,GEO0222,2024-04-22T02:24:11,2025-06-06T12:31:06,0
A00813,"Estrada, Jones and Jones",Retail,Tier 2,28672,GEO0319,2024-10-04T22:23:37,2026-02-20T01:03:28,0
A00814,Davis and Sons,Retail,Tier 1,125,GEO0057,2024-06-14T11:07:49,2025-09-11T20:01:38,0
A00815,Drake Ltd,Healthcare,Tier 2,423,GEO0037,2025-02-16T06:53:16,2025-12-03T19:09:35,0
A00816,Burnett-Mcdonald,Healthcare,Tier 2,29141,GEO0735,2024-09-22T02:52:28,2026-02-16T08:00:20,0
A00817,"Castro, Carney and Parks",Government,Tier 3,462,GEO0001,2025-07-08T03:08:47,2025-10-12T16:52:30,0
A00818,"Graham, Mcknight and Kane",Telecom,Tier 1,19446,GEO0382,2024-09-11T21:54:53,2026-02-07T14:30:06,0
A00819,Mercado-Lopez,Government,Tier 3,1957,GEO0483,2025-12-18T17:51:06,2026-01-05T21:22:38,0
A00820,"Brown, Stevenson and Thompson",Manufacturing,Tier 3,154,GEO0162,2024-08-27T18:31:56,2025-04-03T13:32:26,0
A00821,Lara-Ryan,Healthcare,Tier 1,7287,GEO0550,2024-09-29T04:45:51,2025-11-03T02:00:37,0
A00822,Foley-Woods,Healthcare,Tier 3,509,GEO0230,2024-03-08T10:24:42,2025-03-02T06:38:36,0
A00823,Hicks Inc,Manufacturing,Tier 2,119,GEO0607,2025-07-27T05:26:48,2026-02-28T09:10:27,0
A00824,"Jimenez, Richards and Murray",Telecom,Tier 2,256,GEO0368,2025-03-01T04:52:12,2025-08-22T21:08:31,0
A00825,"Buchanan, West and Oconnor",Energy,Tier 1,82,GEO0372,2025-09-20T22:47:57,2026-01-01T04:49:46,0
A00826,Benson-Martin,FinTech,Tier 2,22157,GEO0548,2025-02-14T13:01:41,2025-07-25T12:16:07,0
A00827,White-Collins,Logistics,Tier 2,4907,GEO0108,2024-03-22T04:39:44,2025-08-11T04:39:19,0
A00828,Brown-Jackson,Manufacturing,Tier 3,100,GEO0642,2024-04-30T19:37:03,2024-07-16T21:16:50,0
A00829,"Humphrey, Soto and Colon",FinTech,Tier 3,30122,GEO0525,2024-01-15T10:55:37,2026-02-15T11:43:00,0
A00830,"Carter, Sullivan and Obrien",FinTech,Tier 1,1800,GEO0318,2024-07-27T05:14:30,2025-06-22T00:21:47,0
A00831,Weeks Inc,Energy,Tier 1,49,GEO0170,2025-10-08T05:30:35,2025-12-17T12:44:58,0
A00832,Hampton-Thompson,Logistics,Tier 2,1258,GEO0127,2024-10-17T10:38:47,2025-02-26T22:22:33,0
A00833,Hernandez-Bowers,Logistics,Tier 1,1739,GEO0264,2025-12-15T20:50:04,2025-12-20T23:21:24,0
A00834,Haynes Ltd,Logistics,Tier 2,825,GEO0222,2024-02-12T16:24:31,2025-10-29T10:43:08,0
A00835,"Wong, Bray and Hicks",Logistics,Tier 3,147,GEO0139,2026-01-12T10:48:54,2026-02-22T20:23:57,0
A00836,Mcmahon-Allen,Government,Tier 2,22065,GEO0247,2025-04-09T12:40:15,2026-01-27T05:06:19,0
A00837,Fischer-Hill,FinTech,Tier 2,20053,GEO0258,2024-05-02T01:54:18,2024-11-18T12:23:18,0
A00838,Perkins LLC,Retail,Tier 3,29,GEO0360,2024-11-27T01:40:11,2025-11-24T04:09:27,0
A00839,Dunn PLC,FinTech,Tier 2,1467,GEO0086,2024-12-04T12:08:19,2025-03-31T08:57:45,0
A00840,"Smith, Harris and Palmer",Retail,Tier 2,1546,GEO0021,2026-02-03T16:43:47,2026-02-04T17:39:45,0
A00841,Price-Vincent,Government,Tier 3,176,GEO0178,2025-02-02T09:26:39,2025-04-20T21:52:58,0
A00842,"Williams, Taylor and Turner",Retail,Tier 3,26999,GEO0489,2025-12-09T14:48:23,2026-02-08T08:05:10,0
A00843,Mahoney and Sons,Telecom,Tier 2,224,GEO0713,2024-06-26T09:59:30,2024-09-06T17:24:36,0
A00844,Holmes-Barnes,Retail,Tier 1,164,GEO0583,2025-11-06T17:03:32,2025-12-28T04:45:46,0
A00845,Hopkins PLC,Manufacturing,Tier 2,23468,GEO0782,2026-02-17T15:06:18,2026-02-19T14:02:37,0
A00846,"Odonnell, Williamson and Phillips",Retail,Tier 3,56,GEO0463,2024-03-26T10:50:41,2025-11-12T10:14:21,0
A00847,"Hutchinson, Keith and Aguirre",Healthcare,Tier 3,444,GEO0346,2025-10-05T13:25:44,2025-11-19T21:02:27,0
A00848,Greene-Baker,FinTech,Tier 2,2231,GEO0214,2024-11-30T04:32:35,2025-05-18T09:04:04,0
A00849,Nguyen-Reed,Retail,Tier 3,259,GEO0595,2024-03-19T01:09:50,2025-04-07T02:55:54,0
A00850,Schultz-Jackson,Energy,Tier 3,31231,GEO0603,2025-01-13T02:41:17,2025-02-15T01:19:58,0
A00851,"Smith, Malone and Smith",Telecom,Tier 2,30297,GEO0237,2024-05-19T16:01:51,2026-02-11T00:45:43,0
A00852,"Townsend, Shields and Wright",Government,Tier 1,23982,GEO0799,2025-10-01T03:47:47,2026-02-06T11:53:18,0
A00853,"Thomas, Rubio and Smith",FinTech,Tier 2,1975,GEO0351,2026-01-27T04:52:49,2026-02-02T03:08:10,0
A00854,"Fields, Wheeler and Herrera",Energy,Tier 2,152,GEO0489,2024-03-20T13:27:32,2024-04-22T05:38:20,0
A00855,Little-Cross,Government,Tier 3,1722,GEO0337,2024-10-01T05:54:26,2025-09-20T15:02:52,0
A00856,"Taylor, Adams and Edwards",FinTech,Tier 1,1632,GEO0613,2024-12-20T06:56:50,2026-02-02T04:39:41,0
A00857,Harris-Lynch,Retail,Tier 3,4843,GEO0226,2025-12-28T19:26:11,2026-01-28T18:46:20,0
A00858,White and Sons,FinTech,Tier 1,982,GEO0791,2026-02-05T03:00:57,2026-03-01T00:13:31,0
A00859,Anderson PLC,Healthcare,Tier 1,29486,GEO0690,2025-10-04T16:49:24,2025-10-13T01:44:45,0
A00860,Ross Inc,Government,Tier 2,941,GEO0179,2025-04-22T12:08:44,2025-07-27T18:43:18,0
A00861,Norton LLC,Energy,Tier 2,6125,GEO0780,2025-03-02T09:53:21,2025-10-21T16:50:23,0
A00862,"Fuentes, Ayala and Stein",Logistics,Tier 3,96,GEO0593,2025-12-16T18:20:38,2025-12-23T11:24:01,0
A00863,"Kemp, Perez and Simpson",Healthcare,Tier 2,10782,GEO0592,2024-08-08T22:21:46,2024-11-15T01:14:06,0
A00864,Torres and Sons,Logistics,Tier 3,129,GEO0165,2024-09-11T07:00:54,2025-02-24T08:26:30,0
A00865,Jones-Hammond,FinTech,Tier 3,29523,GEO0500,2025-05-06T20:35:58,2025-12-20T23:00:27,0
A00866,Atkinson-Black,Retail,Tier 1,140,GEO0523,2024-10-27T15:41:09,2026-01-29T18:39:46,0
A00867,"Warren, Newman and Miller",Healthcare,Tier 1,1776,GEO0085,2025-05-22T11:07:21,2026-01-06T01:12:16,0
A00868,"Silva, Larson and Weaver",Retail,Tier 2,29,GEO0663,2024-10-16T07:41:40,2026-02-14T10:52:31,0
A00869,"Jackson, Santiago and Lewis",Logistics,Tier 2,16370,GEO0711,2025-10-02T09:53:37,2025-12-12T07:40:31,0
A00870,Martinez PLC,Government,Tier 1,28361,GEO0403,2025-05-17T10:13:36,2025-08-19T16:25:46,0
A00871,"Turner, Webster and Downs",Manufacturing,Tier 2,363,GEO0561,2025-01-19T04:22:26,2025-06-05T03:41:25,0
A00872,Guzman PLC,FinTech,Tier 2,64,GEO0267,2024-02-20T11:18:03,2025-04-08T18:27:23,0
A00873,Miller-Romero,Healthcare,Tier 2,152,GEO0413,2024-10-09T10:26:48,2026-02-23T07:58:39,0
A00874,Miranda Group,Logistics,Tier 3,502,GEO0372,2024-02-07T02:05:30,2025-06-06T03:23:22,0
A00875,Thomas Inc,FinTech,Tier 2,430,GEO0165,2024-07-15T05:50:04,2024-10-29T10:08:06,0
A00876,Day Group,Healthcare,Tier 2,1431,GEO0085,2025-12-12T00:36:37,2026-02-13T01:30:12,0
A00877,"Stewart, Landry and Foley",Government,Tier 2,35,GEO0555,2025-09-23T07:40:54,2026-02-15T17:27:49,0
A00878,Maxwell LLC,FinTech,Tier 1,95,GEO0084,2025-06-16T04:14:00,2026-02-12T11:24:48,0
A00879,"Howard, Turner and Griffin",Government,Tier 1,129,GEO0007,2024-11-04T19:25:16,2025-01-22T04:23:26,0
A00880,Woods Ltd,Government,Tier 1,121,GEO0079,2025-06-04T04:04:49,2025-07-15T09:16:08,0
A00881,Marks PLC,Retail,Tier 2,94,GEO0078,2024-07-15T07:08:30,2025-04-19T03:21:16,0
A00882,"Hull, Walsh and Ritter",Healthcare,Tier 1,103,GEO0069,2024-09-14T04:31:04,2025-03-20T20:00:30,0
A00883,Barton-Martin,Retail,Tier 3,801,GEO0434,2024-10-08T05:38:52,2025-09-15T22:31:32,0
A00884,Sandoval PLC,Healthcare,Tier 3,139,GEO0604,2024-07-12T16:07:48,2024-12-28T18:47:07,0
A00885,"Dalton, Gonzalez and Robinson",FinTech,Tier 2,19662,GEO0571,2025-10-04T00:57:44,2025-10-11T23:37:35,0
A00886,Robertson-Shaffer,FinTech,Tier 3,197,GEO0668,2024-08-18T15:09:04,2025-08-29T22:05:34,0
A00887,"Williams, Lewis and Good",Telecom,Tier 2,76,GEO0732,2024-09-27T01:20:16,2025-06-09T20:05:42,0
A00888,Bradford-Thomas,Healthcare,Tier 3,116,GEO0044,2024-05-10T04:28:10,2025-03-10T20:19:49,0
A00889,Walton Inc,Government,Tier 1,66,GEO0327,2025-10-10T09:30:27,2025-12-20T19:37:20,0
A00890,Hopkins-Rivas,Manufacturing,Tier 1,608,GEO0683,2025-12-28T20:18:49,2026-01-20T05:40:26,0
A00891,"Wright, Fowler and Gibson",Retail,Tier 2,83,GEO0402,2025-03-28T11:07:18,2025-09-27T09:46:43,0
A00892,Friedman Ltd,FinTech,Tier 1,16993,GEO0773,2024-05-17T11:57:22,2025-05-10T17:32:21,0
A00893,"Reyes, Hodges and Best",Retail,Tier 3,172,GEO0327,2025-08-26T07:59:17,2025-12-24T14:43:59,0
A00894,Perkins-Alexander,Government,Tier 3,95,GEO0193,2024-10-07T02:14:56,2024-11-03T17:52:13,0
A00895,Friedman-Acosta,Retail,Tier 1,36,GEO0044,2026-01-24T20:57:28,2026-02-19T04:22:05,0
A00896,"Stewart, Pittman and Perez",Telecom,Tier 1,183,GEO0298,2025-08-11T20:42:38,2025-12-21T20:52:15,0
A00897,Forbes-Mason,Healthcare,Tier 2,11259,GEO0567,2024-04-06T16:06:00,2024-06-01T14:18:51,0
A00898,Cannon-Lawrence,Telecom,Tier 1,18761,GEO0520,2026-02-15T09:02:17,2026-02-27T07:55:59,0
A00899,Lopez PLC,Logistics,Tier 1,979,GEO0352,2025-07-23T10:33:41,2025-08-11T10:54:13,0
