order_id,customer_id,order_date,channel,status,warehouse_id,subtotal,discount,tax,shipping_fee,order_total,created_at,updated_at
ORD00008212,C003849,2025-07-19,B2B Portal,Delivered,W006,2918.09,291.81,220.09,30.96,2877.33,2025-07-19T07:23:48,2026-01-29T15:16:51
ORD00008213,C001112,2024-04-01,Web,Cancelled,W001,7097.4,354.87,239.88,31.95,7014.36,2024-04-01T01:04:06,2024-12-22T09:36:28
ORD00008214,C005077,2024-06-22,Marketplace,Delivered,W004,4554.5,0.0,214.12,22.74,4791.36,2024-06-22T23:55:10,2025-09-03T06:01:05
ORD00008215,C004948,2025-03-31,Mobile,Cancelled,W013,702.27,0.0,42.67,15.08,760.02,2025-03-31T02:40:32,2025-07-01T23:33:13
ORD00008216,C004117,2024-04-20,B2B Portal,Shipped,W001,3491.09,523.66,167.09,3.4,3137.92,2024-04-20T23:01:33,2024-06-30T06:29:17
ORD00008217,C007901,2024-06-05,Marketplace,Cancelled,W010,258.42,0.0,20.38,18.96,297.76,2024-06-05T07:36:50,2025-10-09T10:03:10
ORD00008218,C005514,2025-04-11,Mobile,Delivered,W005,984.46,0.0,53.21,27.0,1064.67,2025-04-11T03:48:42,2026-01-15T00:11:40
ORD00008219,C004416,2025-12-01,Web,Delivered,W010,1023.1,0.0,63.43,13.35,1099.88,2025-12-01T19:39:26,2025-12-08T18:26:20
ORD00008220,C000504,2025-08-14,B2B Portal,Cancelled,W005,1680.88,84.04,132.77,19.08,1748.69,2025-08-14T16:46:36,2025-10-15T17:40:40
ORD00008221,C007794,2024-01-03,B2B Portal,Placed,W016,2615.59,0.0,104.04,31.56,2751.19,2024-01-03T06:17:10,2024-01-31T20:18:24
ORD00008222,C003228,2025-10-06,Marketplace,Shipped,W012,262.56,0.0,20.86,25.0,308.42,2025-10-06T15:25:33,2026-02-12T11:48:34
ORD00008223,C002990,2024-09-04,B2B Portal,Cancelled,W015,7119.47,711.95,203.01,12.97,6623.5,2024-09-04T19:28:55,2025-11-15T07:09:28
ORD00008224,C003811,2024-04-13,Marketplace,Shipped,W010,1687.93,0.0,79.55,15.86,1783.34,2024-04-13T20:18:46,2024-05-20T20:00:25
ORD00008225,C004862,2025-11-09,Mobile,Packed,W009,5618.79,0.0,282.83,26.72,5928.34,2025-11-09T21:15:45,2025-12-18T11:31:29
ORD00008226,C004007,2025-04-28,Marketplace,Delivered,W003,272.96,13.65,15.29,14.01,288.61,2025-04-28T15:48:17,2026-02-19T08:57:34
ORD00008227,C006631,2025-04-14,B2B Portal,Delivered,W006,6354.53,635.45,379.47,24.34,6122.89,2025-04-14T06:49:27,2026-02-23T01:01:59
ORD00008228,C002482,2025-04-01,Web,Cancelled,W010,2483.38,0.0,206.11,17.65,2707.14,2025-04-01T22:34:31,2025-10-31T12:24:11
ORD00008229,C003874,2026-02-14,Marketplace,Shipped,W014,1833.04,91.65,128.4,10.5,1880.29,2026-02-14T23:58:35,2026-02-28T03:24:33
ORD00008230,C003035,2025-05-30,Web,Delivered,W017,4921.71,738.26,129.39,13.31,4326.15,2025-05-30T03:24:00,2025-10-12T14:32:52
ORD00008231,C003498,2025-05-19,Mobile,Cancelled,W017,4140.25,0.0,189.08,18.11,4347.44,2025-05-19T12:20:33,2026-01-27T07:02:53
ORD00008232,C007214,2024-07-31,Web,Delivered,W014,5950.48,0.0,303.91,2.4,6256.79,2024-07-31T05:41:13,2024-08-23T15:57:21
ORD00008233,C004186,2025-07-19,Mobile,Packed,W012,2104.23,0.0,143.6,30.97,2278.8,2025-07-19T18:58:39,2025-08-24T19:22:44
ORD00008234,C005782,2024-07-19,Web,Delivered,W017,1717.19,171.72,57.91,23.18,1626.56,2024-07-19T07:19:39,2024-07-19T20:49:15
ORD00008235,C002919,2025-07-10,B2B Portal,Delivered,W005,1318.13,0.0,42.72,1.57,1362.42,2025-07-10T01:17:10,2026-01-19T08:23:56
ORD00008236,C003072,2025-03-30,Web,Placed,W007,4014.71,200.74,311.71,18.09,4143.77,2025-03-30T19:09:52,2025-09-17T00:05:43
ORD00008237,C005108,2024-03-20,Mobile,Placed,W011,7569.32,1135.4,430.38,30.05,6894.35,2024-03-20T18:23:07,2025-11-12T14:07:07
ORD00008238,C004052,2025-04-05,Web,Packed,W010,2062.51,0.0,80.32,2.47,2145.3,2025-04-05T16:35:51,2025-06-04T23:44:24
ORD00008239,C003680,2025-11-27,Mobile,Delivered,W003,5384.72,0.0,466.22,11.78,5862.72,2025-11-27T09:32:28,2025-12-23T06:14:09
ORD00008240,C001062,2026-02-02,Marketplace,Delivered,W012,1255.21,188.28,72.6,3.0,1142.53,2026-02-02T12:47:30,2026-02-08T19:33:33
ORD00008241,C003103,2025-06-22,Marketplace,Delivered,W012,5350.16,535.02,405.38,24.0,5244.52,2025-06-22T18:38:37,2025-08-25T03:56:40
ORD00008242,C006021,2025-01-14,Web,Delivered,W014,3122.65,0.0,133.85,12.13,3268.63,2025-01-14T07:47:13,2025-07-11T23:36:12
ORD00008243,C002260,2024-02-20,Marketplace,Delivered,W005,6550.89,655.09,368.26,28.09,6292.15,2024-02-20T14:26:06,2024-11-08T19:20:30
ORD00008244,C004665,2024-09-30,B2B Portal,Shipped,W008,6823.56,1023.53,403.23,34.99,6238.25,2024-09-30T09:13:11,2025-06-19T10:03:31
ORD00008245,C004883,2024-09-20,Marketplace,Shipped,W005,6253.35,625.34,181.49,32.05,5841.55,2024-09-20T02:26:38,2025-01-29T09:19:04
ORD00008246,C002731,2024-04-06,Mobile,Packed,W001,612.23,61.22,32.83,32.43,616.27,2024-04-06T08:53:20,2025-04-22T02:29:09
ORD00008247,C002894,2025-10-28,Web,Placed,W009,3258.44,488.77,237.66,3.95,3011.28,2025-10-28T02:21:53,2026-01-10T11:31:05
ORD00008248,C005540,2024-03-18,Mobile,Delivered,W007,1913.29,0.0,122.06,6.87,2042.22,2024-03-18T13:44:48,2025-11-09T00:09:38
ORD00008249,C007473,2025-02-09,Web,Packed,W005,3002.86,150.14,231.71,17.28,3101.71,2025-02-09T05:53:38,2026-02-22T09:15:04
ORD00008250,C007820,2025-04-05,Web,Delivered,W009,5860.33,586.03,296.97,10.57,5581.84,2025-04-05T14:24:29,2025-12-01T11:43:51
ORD00008251,C007803,2024-03-25,Web,Placed,W011,3923.79,0.0,133.7,28.45,4085.94,2024-03-25T17:23:56,2026-02-17T05:19:47
ORD00008252,C004704,2024-04-18,Web,Placed,W004,3436.4,0.0,299.19,30.58,3766.17,2024-04-18T12:30:23,2025-02-10T05:00:30
ORD00008253,C004604,2025-09-14,Mobile,Delivered,W012,1689.44,253.42,65.45,3.57,1505.04,2025-09-14T18:30:39,2025-12-14T15:22:22
ORD00008254,C006165,2024-12-08,Mobile,Placed,W009,513.1,25.66,33.62,29.84,550.9,2024-12-08T09:43:15,2025-07-23T18:12:00
ORD00008255,C002656,2025-10-31,Marketplace,Delivered,W006,8139.66,406.98,592.37,28.48,8353.53,2025-10-31T19:07:09,2025-12-20T16:59:47
ORD00008256,C002952,2025-11-17,Web,Placed,W014,2507.65,125.38,159.31,11.05,2552.63,2025-11-17T16:09:15,2025-12-21T04:29:53
ORD00008257,C003094,2024-01-17,Marketplace,Delivered,W014,4357.6,0.0,383.43,30.01,4771.04,2024-01-17T12:43:55,2025-03-06T09:09:59
ORD00008258,C001160,2024-02-18,Marketplace,Delivered,W002,5732.38,0.0,308.69,23.39,6064.46,2024-02-18T00:52:23,2025-04-04T18:16:22
ORD00008259,C002173,2025-07-29,Web,Placed,W015,4076.4,203.82,237.53,9.65,4119.76,2025-07-29T04:29:03,2025-09-19T04:54:03
ORD00008260,C004353,2024-01-25,Web,Shipped,W008,2633.71,0.0,152.07,18.88,2804.66,2024-01-25T09:14:04,2025-11-08T10:30:33
ORD00008261,C002636,2025-11-18,Web,Delivered,W001,4084.24,612.64,163.93,15.39,3650.92,2025-11-18T13:25:06,2026-01-20T06:51:22
ORD00008262,C006845,2025-05-23,B2B Portal,Delivered,W004,1687.05,84.35,88.9,15.89,1707.49,2025-05-23T02:59:51,2025-07-10T19:06:59
ORD00008263,C001367,2025-11-05,Marketplace,Delivered,W016,2210.92,0.0,112.57,3.56,2327.05,2025-11-05T08:24:58,2025-11-06T11:40:07
ORD00008264,C000344,2024-09-04,Mobile,Delivered,W017,1791.16,89.56,144.31,23.73,1869.64,2024-09-04T03:07:38,2025-10-03T06:04:26
ORD00008265,C005790,2025-09-06,Web,Placed,W012,2420.96,0.0,122.13,10.15,2553.24,2025-09-06T17:23:49,2025-12-08T21:33:02
ORD00008266,C007952,2024-03-02,Marketplace,Shipped,W004,7304.6,365.23,209.0,7.76,7156.13,2024-03-02T01:58:00,2025-03-09T03:02:27
ORD00008267,C005659,2025-07-17,B2B Portal,Packed,W013,871.22,0.0,72.43,25.05,968.7,2025-07-17T22:28:23,2026-02-23T05:55:49
ORD00008268,C002684,2024-08-27,B2B Portal,Delivered,W006,4092.21,0.0,341.81,16.77,4450.79,2024-08-27T16:10:37,2024-08-28T19:54:38
ORD00008269,C002094,2024-02-24,Mobile,Shipped,W007,4184.51,209.23,336.59,1.01,4312.88,2024-02-24T10:04:53,2025-11-03T17:26:41
ORD00008270,C004564,2024-05-07,Mobile,Delivered,W012,3078.28,153.91,196.51,20.42,3141.3,2024-05-07T14:55:11,2025-08-24T06:24:15
ORD00008271,C001037,2024-11-21,Mobile,Delivered,W016,1749.4,174.94,55.93,20.68,1651.07,2024-11-21T16:33:04,2025-12-19T20:26:13
ORD00008272,C003347,2025-12-18,Web,Placed,W011,706.01,0.0,63.35,5.11,774.47,2025-12-18T23:18:41,2025-12-29T19:31:34
ORD00008273,C007111,2025-10-21,Web,Cancelled,W007,538.35,53.84,34.23,10.85,529.59,2025-10-21T05:43:54,2025-12-15T12:24:14
ORD00008274,C006854,2025-10-28,Web,Packed,W003,2331.24,116.56,70.13,29.23,2314.04,2025-10-28T22:46:19,2026-01-28T10:16:01
ORD00008275,C005355,2025-09-05,Mobile,Packed,W005,3857.54,0.0,322.44,29.93,4209.91,2025-09-05T00:28:25,2025-10-25T05:04:33
ORD00008276,C007753,2024-07-30,Mobile,Delivered,W010,1287.62,64.38,59.2,33.6,1316.04,2024-07-30T21:31:34,2025-07-29T02:51:41
ORD00008277,C002136,2024-04-30,Web,Delivered,W016,8226.06,411.3,577.6,27.88,8420.24,2024-04-30T14:44:43,2025-05-03T12:55:38
ORD00008278,C007114,2025-08-11,Mobile,Shipped,W010,3253.36,0.0,196.83,6.88,3457.07,2025-08-11T21:31:50,2025-09-27T01:16:16
ORD00008279,C003542,2024-12-19,Marketplace,Delivered,W005,1947.56,194.76,66.23,13.38,1832.41,2024-12-19T05:13:11,2025-02-20T20:54:57
ORD00008280,C005642,2025-04-27,Web,Delivered,W006,4873.85,243.69,401.65,23.51,5055.32,2025-04-27T17:22:10,2025-07-09T16:42:30
ORD00008281,C003380,2024-06-16,Web,Delivered,W017,4395.83,0.0,142.01,26.59,4564.43,2024-06-16T22:35:46,2025-11-26T13:43:54
ORD00008282,C005925,2024-07-27,Marketplace,Placed,W005,3868.21,580.23,248.0,5.5,3541.48,2024-07-27T07:02:06,2025-10-29T01:51:14
ORD00008283,C001222,2025-01-02,B2B Portal,Delivered,W006,5816.42,872.46,377.8,29.56,5351.32,2025-01-02T01:47:58,2025-01-14T16:56:27
ORD00008284,C006114,2026-01-23,Mobile,Delivered,W012,2272.72,113.64,99.73,3.1,2261.91,2026-01-23T14:18:51,2026-01-31T06:55:30
ORD00008285,C004101,2025-04-30,B2B Portal,Delivered,W011,2012.93,201.29,73.58,20.14,1905.36,2025-04-30T03:14:40,2026-01-01T19:42:32
ORD00008286,C007191,2025-03-04,Marketplace,Delivered,W004,125.85,0.0,9.48,7.14,142.47,2025-03-04T07:01:23,2025-11-01T16:32:07
ORD00008287,C000925,2026-02-25,Web,Shipped,W012,3014.61,452.19,109.41,1.72,2673.55,2026-02-25T15:29:59,2026-02-28T19:17:39
ORD00008288,C002518,2025-10-09,Marketplace,Delivered,W014,3515.82,175.79,190.83,1.14,3532.0,2025-10-09T02:47:05,2026-01-18T14:06:26
ORD00008289,C003524,2025-03-02,Web,Delivered,W004,1298.95,0.0,90.42,11.43,1400.8,2025-03-02T08:55:20,2026-01-07T10:48:45
ORD00008290,C002358,2025-04-13,Web,Shipped,W005,2314.91,0.0,107.86,6.05,2428.82,2025-04-13T18:48:03,2025-08-30T23:03:30
ORD00008291,C005492,2024-05-07,Marketplace,Placed,W006,4160.52,416.05,226.88,3.03,3974.38,2024-05-07T07:15:42,2025-07-22T18:28:13
ORD00008292,C005422,2025-10-20,Marketplace,Delivered,W013,2053.42,205.34,69.16,33.74,1950.98,2025-10-20T18:58:52,2026-01-20T13:34:34
ORD00008293,C006919,2026-02-24,Mobile,Delivered,W008,4366.4,0.0,348.96,33.44,4748.8,2026-02-24T07:42:06,2026-03-01T21:26:09
ORD00008294,C006269,2024-12-14,B2B Portal,Packed,W010,1937.36,0.0,157.02,14.85,2109.23,2024-12-14T14:25:00,2025-02-03T21:35:16
ORD00008295,C001446,2024-06-27,Web,Delivered,W001,2153.35,215.34,154.82,6.76,2099.59,2024-06-27T04:43:00,2025-01-14T15:18:01
ORD00008296,C003378,2024-12-21,B2B Portal,Placed,W007,11283.1,564.16,357.36,0.93,11077.23,2024-12-21T05:12:02,2025-04-09T11:26:19
ORD00008297,C003671,2024-10-27,B2B Portal,Shipped,W010,2307.75,230.78,137.69,28.61,2243.27,2024-10-27T03:04:06,2025-03-29T20:17:46
ORD00008298,C007750,2024-04-17,Web,Delivered,W001,8111.31,405.57,338.5,14.19,8058.43,2024-04-17T07:45:34,2025-03-28T03:32:43
ORD00008299,C005503,2025-06-14,B2B Portal,Delivered,W003,2205.94,330.89,101.67,11.03,1987.75,2025-06-14T13:16:13,2025-10-29T22:32:04
ORD00008300,C003165,2024-04-02,Mobile,Placed,W005,4070.81,0.0,252.79,0.96,4324.56,2024-04-02T02:34:44,2024-11-21T04:06:22
ORD00008301,C007335,2024-08-12,Web,Shipped,W010,2545.61,254.56,107.52,15.25,2413.82,2024-08-12T10:21:18,2025-01-07T01:06:48
ORD00008302,C004253,2025-01-17,Marketplace,Delivered,W001,4697.87,0.0,326.25,26.22,5050.34,2025-01-17T04:19:16,2025-05-22T04:46:04
ORD00008303,C003442,2026-01-04,Marketplace,Shipped,W010,3754.69,375.47,250.14,11.33,3640.69,2026-01-04T09:05:39,2026-02-21T18:45:17
ORD00008304,C002080,2025-10-10,Mobile,Placed,W013,310.92,15.55,13.93,10.47,319.77,2025-10-10T13:04:38,2025-11-22T08:20:19
ORD00008305,C003905,2024-07-01,Mobile,Placed,W015,384.68,0.0,12.22,30.9,427.8,2024-07-01T17:44:27,2024-10-16T18:33:23
ORD00008306,C004868,2024-09-16,Web,Delivered,W015,2067.06,206.71,111.19,21.44,1992.98,2024-09-16T06:43:40,2025-08-03T11:37:14
ORD00008307,C003249,2024-11-08,Mobile,Shipped,W001,2363.37,0.0,73.27,20.85,2457.49,2024-11-08T06:07:27,2026-01-18T04:42:16
ORD00008308,C007337,2024-08-25,Web,Delivered,W011,2513.54,125.68,104.85,2.84,2495.55,2024-08-25T16:26:43,2025-05-29T04:29:02
ORD00008309,C004645,2026-01-24,Web,Delivered,W006,318.19,0.0,24.87,27.29,370.35,2026-01-24T18:54:47,2026-02-17T15:35:26
ORD00008310,C005869,2025-05-29,Mobile,Placed,W003,3813.37,190.67,144.81,33.21,3800.72,2025-05-29T14:51:16,2026-03-01T09:42:46
ORD00008311,C002624,2025-09-28,Mobile,Shipped,W016,6193.51,0.0,362.99,34.49,6590.99,2025-09-28T03:11:14,2026-01-01T02:21:52
ORD00008312,C003933,2025-08-23,Web,Placed,W001,4814.34,0.0,257.62,30.7,5102.66,2025-08-23T10:12:56,2025-12-20T02:49:23
ORD00008313,C002595,2025-10-12,Mobile,Delivered,W016,3034.25,455.14,224.78,7.97,2811.86,2025-10-12T22:52:39,2025-12-10T06:05:24
ORD00008314,C000982,2024-03-03,B2B Portal,Packed,W008,2900.22,0.0,242.44,5.44,3148.1,2024-03-03T22:45:39,2025-04-23T09:48:56
ORD00008315,C000450,2025-04-15,Marketplace,Packed,W001,4044.59,404.46,163.64,17.38,3821.15,2025-04-15T21:42:26,2025-05-21T19:00:54
ORD00008316,C001243,2025-07-13,Web,Packed,W017,3945.63,394.56,183.14,16.35,3750.56,2025-07-13T01:59:55,2025-07-19T09:20:50
ORD00008317,C001418,2025-07-11,Web,Packed,W006,4936.99,0.0,374.26,9.5,5320.75,2025-07-11T22:57:13,2025-08-24T07:07:49
ORD00008318,C003762,2024-08-30,B2B Portal,Placed,W010,666.04,66.6,25.21,26.01,650.66,2024-08-30T01:52:46,2024-12-29T19:46:38
ORD00008319,C007414,2025-02-24,B2B Portal,Packed,W003,3626.83,544.02,261.74,15.62,3360.17,2025-02-24T09:01:06,2026-01-11T14:29:23
ORD00008320,C004234,2025-10-30,B2B Portal,Packed,W004,5271.83,263.59,225.36,17.87,5251.47,2025-10-30T13:04:30,2026-02-16T08:03:28
ORD00008321,C007566,2024-06-01,Web,Placed,W011,4627.02,0.0,219.38,4.78,4851.18,2024-06-01T00:54:45,2024-07-11T13:18:03
ORD00008322,C001093,2025-05-21,Mobile,Packed,W017,157.82,23.67,7.94,0.41,142.5,2025-05-21T09:36:45,2025-08-12T13:15:40
ORD00008323,C005154,2024-04-27,Mobile,Delivered,W013,2312.37,0.0,121.56,32.03,2465.96,2024-04-27T03:52:06,2025-11-10T20:48:45
ORD00008324,C003890,2024-12-29,Web,Delivered,W009,1110.78,55.54,57.99,4.47,1117.7,2024-12-29T16:41:40,2025-08-05T09:00:20
ORD00008325,C006735,2024-12-03,B2B Portal,Delivered,W008,13759.43,0.0,508.17,34.2,14301.8,2024-12-03T01:11:55,2025-05-02T12:04:13
ORD00008326,C006525,2025-01-11,Marketplace,Packed,W016,1367.66,136.77,99.69,8.71,1339.29,2025-01-11T13:24:44,2026-02-09T21:09:32
ORD00008327,C007879,2024-07-08,B2B Portal,Placed,W010,2016.58,0.0,173.42,28.52,2218.52,2024-07-08T21:18:44,2025-04-04T23:21:18
ORD00008328,C006743,2025-08-01,Marketplace,Delivered,W003,1425.26,71.26,57.07,17.97,1429.04,2025-08-01T13:23:31,2025-12-16T09:38:34
ORD00008329,C003316,2025-09-13,Marketplace,Delivered,W004,596.51,0.0,29.79,16.64,642.94,2025-09-13T02:37:35,2025-09-15T01:02:41
ORD00008330,C001601,2024-04-05,Web,Shipped,W009,4688.81,0.0,160.35,34.74,4883.9,2024-04-05T15:24:30,2025-05-01T16:34:02
ORD00008331,C001075,2025-08-29,Marketplace,Delivered,W014,5631.01,563.1,444.94,26.89,5539.74,2025-08-29T04:41:31,2025-10-12T00:18:14
ORD00008332,C004590,2025-04-02,Mobile,Placed,W007,7289.1,364.46,562.89,23.77,7511.3,2025-04-02T18:04:45,2025-05-19T15:18:41
ORD00008333,C005848,2024-03-24,B2B Portal,Delivered,W016,3841.21,0.0,122.61,8.17,3971.99,2024-03-24T16:52:24,2025-04-10T20:07:02
ORD00008334,C003661,2026-02-25,Web,Shipped,W005,5220.93,522.09,289.02,31.27,5019.13,2026-02-25T09:06:09,2026-02-26T01:34:48
ORD00008335,C007221,2026-02-17,Web,Delivered,W012,424.17,42.42,19.36,10.11,411.22,2026-02-17T01:42:30,2026-02-23T23:30:18
ORD00008336,C007036,2026-01-04,Mobile,Packed,W003,799.8,79.98,32.01,3.39,755.22,2026-01-04T12:03:14,2026-02-04T08:43:57
ORD00008337,C003890,2024-02-18,Mobile,Shipped,W002,3271.46,163.57,261.82,3.69,3373.4,2024-02-18T00:45:57,2024-12-29T07:57:18
ORD00008338,C007880,2024-01-16,Marketplace,Delivered,W009,1737.99,0.0,130.87,33.63,1902.49,2024-01-16T13:41:23,2024-10-10T18:39:35
ORD00008339,C005684,2024-04-28,Web,Shipped,W007,430.63,0.0,31.76,26.07,488.46,2024-04-28T04:06:31,2024-12-16T13:59:17
ORD00008340,C006599,2025-06-04,Marketplace,Packed,W008,7558.02,755.8,296.66,11.95,7110.83,2025-06-04T23:58:10,2025-12-04T18:49:31
ORD00008341,C006322,2024-10-26,Web,Shipped,W013,3848.14,0.0,260.01,27.89,4136.04,2024-10-26T17:00:44,2024-11-29T12:10:23
ORD00008342,C000138,2025-04-10,Marketplace,Delivered,W002,3224.35,0.0,126.12,24.83,3375.3,2025-04-10T00:39:34,2025-12-21T23:50:18
ORD00008343,C002010,2025-03-01,Mobile,Delivered,W004,3256.49,488.47,201.68,8.57,2978.27,2025-03-01T16:28:45,2026-02-28T18:37:02
ORD00008344,C006832,2025-02-06,Web,Packed,W011,4622.78,0.0,363.22,13.16,4999.16,2025-02-06T11:35:01,2025-09-22T19:28:34
ORD00008345,C003387,2024-08-05,B2B Portal,Delivered,W013,290.66,14.53,8.72,6.9,291.75,2024-08-05T12:59:09,2024-09-14T08:22:00
ORD00008346,C003128,2025-10-08,Marketplace,Delivered,W007,3076.13,307.61,186.58,13.75,2968.85,2025-10-08T10:31:49,2025-12-22T01:12:28
ORD00008347,C006455,2025-10-25,Web,Cancelled,W017,4079.57,407.96,202.32,5.11,3879.04,2025-10-25T13:02:48,2025-12-17T02:16:46
ORD00008348,C005548,2024-01-07,Mobile,Shipped,W008,2422.3,0.0,160.4,26.89,2609.59,2024-01-07T03:03:18,2025-06-03T13:08:37
ORD00008349,C005952,2025-02-15,Mobile,Delivered,W008,3951.21,0.0,214.72,28.48,4194.41,2025-02-15T06:10:09,2025-12-15T20:48:23
ORD00008350,C004035,2024-10-02,Web,Placed,W016,6020.63,301.03,318.42,1.98,6040.0,2024-10-02T11:28:17,2025-03-12T13:16:45
ORD00008351,C001009,2025-11-22,Mobile,Placed,W011,5592.71,279.64,342.0,10.27,5665.34,2025-11-22T17:43:57,2025-11-29T01:44:58
ORD00008352,C000323,2025-09-12,Mobile,Shipped,W005,3098.57,0.0,143.05,27.44,3269.06,2025-09-12T18:31:44,2026-01-27T08:16:06
ORD00008353,C007152,2024-07-24,Mobile,Shipped,W016,3376.58,168.83,187.9,1.92,3397.57,2024-07-24T06:41:22,2026-03-01T17:16:04
ORD00008354,C000969,2025-03-03,B2B Portal,Delivered,W003,3520.01,528.0,210.6,16.71,3219.32,2025-03-03T03:30:59,2025-03-19T21:58:44
ORD00008355,C002812,2025-04-25,Marketplace,Delivered,W017,1419.83,0.0,73.97,30.35,1524.15,2025-04-25T12:14:07,2025-06-25T23:42:13
ORD00008356,C007932,2025-03-31,Mobile,Delivered,W001,3141.8,314.18,93.97,11.31,2932.9,2025-03-31T17:47:42,2025-10-16T17:16:08
ORD00008357,C004928,2025-11-07,Marketplace,Packed,W006,5441.14,0.0,188.05,34.08,5663.27,2025-11-07T13:10:07,2026-02-24T19:11:18
ORD00008358,C003687,2024-12-16,Marketplace,Delivered,W009,4678.42,233.92,267.21,19.89,4731.6,2024-12-16T15:40:24,2024-12-18T12:19:27
ORD00008359,C001552,2025-03-14,Web,Shipped,W016,2169.27,0.0,81.32,22.59,2273.18,2025-03-14T12:46:24,2025-06-18T08:33:37
ORD00008360,C003514,2024-04-25,Marketplace,Placed,W013,6074.34,303.72,240.68,7.07,6018.37,2024-04-25T21:48:15,2025-12-16T11:41:42
ORD00008361,C005130,2025-02-03,B2B Portal,Cancelled,W017,3273.47,0.0,105.59,13.47,3392.53,2025-02-03T21:40:51,2025-06-27T02:50:36
ORD00008362,C004413,2026-01-17,B2B Portal,Placed,W016,5524.6,0.0,312.62,30.49,5867.71,2026-01-17T09:19:27,2026-02-12T21:21:46
ORD00008363,C002887,2024-06-28,Mobile,Placed,W014,7973.18,0.0,504.95,14.81,8492.94,2024-06-28T22:51:50,2025-04-28T09:13:02
ORD00008364,C005799,2024-10-19,Web,Placed,W010,3323.07,166.15,241.24,9.17,3407.33,2024-10-19T00:48:57,2025-11-24T13:53:39
ORD00008365,C003570,2024-02-18,Web,Delivered,W008,5202.07,520.21,305.58,31.5,5018.94,2024-02-18T23:36:34,2024-05-27T21:12:19
ORD00008366,C000681,2024-04-08,B2B Portal,Cancelled,W003,2970.75,0.0,123.02,16.44,3110.21,2024-04-08T11:55:24,2025-07-03T11:06:18
ORD00008367,C000015,2024-12-12,Marketplace,Placed,W013,770.61,0.0,36.09,30.15,836.85,2024-12-12T00:44:48,2026-01-20T17:21:34
ORD00008368,C000715,2024-07-23,B2B Portal,Delivered,W017,1184.69,59.23,61.73,14.88,1202.07,2024-07-23T18:02:25,2024-11-24T17:14:19
ORD00008369,C006151,2024-05-11,Mobile,Packed,W016,5315.84,531.58,270.59,18.72,5073.57,2024-05-11T04:21:05,2025-10-29T17:52:22
ORD00008370,C002340,2025-10-07,Mobile,Delivered,W008,2582.34,0.0,214.64,21.25,2818.23,2025-10-07T14:45:20,2026-02-08T04:51:01
ORD00008371,C003200,2024-06-19,Marketplace,Delivered,W005,6699.93,1004.99,490.88,14.17,6199.99,2024-06-19T06:14:50,2026-03-01T00:39:44
ORD00008372,C000770,2024-08-29,B2B Portal,Packed,W006,4377.02,656.55,318.23,14.08,4052.78,2024-08-29T20:18:46,2025-07-31T16:30:23
ORD00008373,C006400,2025-04-23,B2B Portal,Placed,W014,4717.58,707.64,296.77,30.81,4337.52,2025-04-23T08:51:05,2025-05-24T20:37:36
ORD00008374,C002663,2025-11-17,Marketplace,Delivered,W009,5171.61,0.0,458.2,26.72,5656.53,2025-11-17T03:06:55,2025-12-11T14:52:41
ORD00008375,C007631,2025-10-21,Mobile,Delivered,W009,4638.38,0.0,388.81,5.43,5032.62,2025-10-21T18:13:50,2026-02-22T03:07:25
ORD00008376,C003686,2025-08-08,B2B Portal,Placed,W007,4486.75,0.0,350.47,32.91,4870.13,2025-08-08T11:49:22,2025-11-28T12:44:29
ORD00008377,C007488,2025-02-03,Web,Placed,W001,4619.58,230.98,260.72,16.36,4665.68,2025-02-03T10:47:14,2025-06-13T11:42:18
ORD00008378,C000427,2024-06-04,B2B Portal,Packed,W017,855.28,0.0,71.61,23.89,950.78,2024-06-04T06:00:42,2025-05-12T11:44:53
ORD00008379,C006797,2025-05-16,Mobile,Cancelled,W009,4505.86,0.0,268.04,23.33,4797.23,2025-05-16T22:08:03,2025-10-05T22:13:16
ORD00008380,C005373,2025-04-11,Marketplace,Packed,W008,2473.63,0.0,79.39,29.49,2582.51,2025-04-11T23:38:17,2026-02-02T08:17:47
ORD00008381,C002422,2025-12-09,Mobile,Shipped,W015,2359.05,0.0,158.37,22.34,2539.76,2025-12-09T16:13:11,2026-01-19T17:02:21
ORD00008382,C004500,2024-08-20,Marketplace,Delivered,W006,4246.77,0.0,366.11,8.62,4621.5,2024-08-20T11:59:30,2025-07-02T18:17:48
ORD00008383,C003859,2025-06-24,B2B Portal,Delivered,W001,6375.92,637.59,382.56,5.54,6126.43,2025-06-24T22:47:01,2025-07-24T03:02:21
ORD00008384,C004220,2025-01-06,Mobile,Packed,W001,5466.77,546.68,287.29,34.37,5241.75,2025-01-06T10:03:37,2025-11-21T02:04:15
ORD00008385,C007493,2024-10-04,Web,Delivered,W014,3744.22,0.0,141.79,14.1,3900.11,2024-10-04T05:56:07,2026-01-22T20:55:32
ORD00008386,C001413,2025-01-07,Marketplace,Shipped,W013,3171.96,475.79,90.05,4.83,2791.05,2025-01-07T02:40:47,2025-07-04T03:57:03
ORD00008387,C001879,2025-05-13,Marketplace,Delivered,W006,8500.24,1275.04,566.49,8.64,7800.33,2025-05-13T11:49:30,2025-11-24T10:34:46
ORD00008388,C005440,2024-02-22,Marketplace,Delivered,W008,6928.67,0.0,495.16,30.63,7454.46,2024-02-22T07:16:07,2025-06-25T22:57:17
