order_id,product_id,quantity,unit_price,line_total
ORD00008744,P00586,2,183.89,367.78
ORD00008744,P00156,6,74.43,446.58
ORD00008744,P00325,2,69.34,138.68
ORD00008745,P00087,3,280.28,840.85
ORD00008745,P00060,5,225.46,1127.31
ORD00008745,P00335,6,97.3,583.82
ORD00008745,P00383,3,12.46,37.39
ORD00008745,P00431,4,107.23,428.93
ORD00008745,P00472,2,90.43,180.86
ORD00008746,P00328,5,230.19,1150.93
ORD00008746,P00420,2,224.03,448.06
ORD00008746,P00371,4,565.03,2260.14
ORD00008746,P00138,2,29.61,59.22
ORD00008747,P00351,6,347.82,2086.93
ORD00008747,P00102,6,124.89,749.36
ORD00008747,P00258,3,253.34,760.01
ORD00008748,P00061,6,526.68,3160.09
ORD00008748,P00336,3,72.59,217.78
ORD00008749,P00071,6,276.59,1659.54
ORD00008749,P00591,2,400.51,801.02
ORD00008750,P00394,1,140.8,140.8
ORD00008751,P00469,1,395.46,395.46
ORD00008751,P00020,4,393.96,1575.82
ORD00008751,P00460,3,163.84,491.51
ORD00008751,P00274,5,538.7,2693.52
ORD00008751,P00465,2,202.71,405.42
ORD00008751,P00404,2,356.74,713.48
ORD00008751,P00133,5,25.06,125.28
ORD00008752,P00528,6,383.17,2298.99
ORD00008752,P00027,2,486.73,973.46
ORD00008752,P00148,2,343.39,686.78
ORD00008752,P00149,1,305.2,305.2
ORD00008753,P00249,3,322.36,967.09
ORD00008753,P00264,2,184.8,369.61
ORD00008753,P00295,2,514.63,1029.27
ORD00008753,P00063,6,298.76,1792.55
ORD00008753,P00294,6,192.32,1153.91
ORD00008753,P00111,2,182.44,364.89
ORD00008753,P00031,5,130.25,651.27
ORD00008754,P00380,1,256.7,256.7
ORD00008754,P00007,2,393.73,787.46
ORD00008754,P00128,6,350.46,2102.76
ORD00008754,P00372,6,181.75,1090.51
ORD00008754,P00343,5,377.48,1887.42
ORD00008754,P00027,3,445.86,1337.58
ORD00008754,P00405,3,73.01,219.03
ORD00008755,P00460,6,196.34,1178.04
ORD00008755,P00365,4,287.79,1151.15
ORD00008755,P00328,5,207.15,1035.76
ORD00008755,P00242,6,468.51,2811.07
ORD00008756,P00338,4,32.09,128.36
ORD00008756,P00382,5,316.41,1582.04
ORD00008756,P00239,4,433.09,1732.38
ORD00008756,P00082,3,149.95,449.84
ORD00008757,P00279,6,386.63,2319.81
ORD00008757,P00374,4,215.77,863.08
ORD00008757,P00306,6,337.76,2026.54
ORD00008757,P00387,4,141.51,566.05
ORD00008757,P00233,1,274.26,274.26
ORD00008757,P00029,2,73.97,147.93
ORD00008757,P00092,6,19.83,118.96
ORD00008758,P00179,1,184.76,184.76
ORD00008758,P00229,2,117.7,235.4
ORD00008758,P00103,3,196.4,589.19
ORD00008758,P00180,5,416.47,2082.33
ORD00008758,P00340,4,32.26,129.04
ORD00008758,P00247,3,197.5,592.51
ORD00008759,P00447,5,15.92,79.59
ORD00008759,P00141,5,69.81,349.06
ORD00008759,P00105,4,45.57,182.26
ORD00008760,P00534,3,238.78,716.34
ORD00008760,P00099,2,381.5,763.0
ORD00008761,P00418,3,151.41,454.22
ORD00008761,P00339,5,288.92,1444.62
ORD00008761,P00344,1,129.44,129.44
ORD00008761,P00439,1,252.65,252.65
ORD00008761,P00539,6,107.53,645.2
ORD00008761,P00193,1,212.16,212.16
ORD00008761,P00205,5,276.95,1384.74
ORD00008762,P00226,3,9.5,28.49
ORD00008762,P00105,4,50.69,202.76
ORD00008762,P00569,1,322.53,322.53
ORD00008762,P00285,2,169.95,339.9
ORD00008762,P00451,3,98.03,294.08
ORD00008762,P00211,1,112.65,112.65
ORD00008763,P00228,2,259.16,518.31
ORD00008763,P00222,2,164.02,328.05
ORD00008763,P00370,6,62.94,377.66
ORD00008763,P00417,5,373.41,1867.04
ORD00008763,P00255,5,231.4,1157.02
ORD00008764,P00053,1,82.67,82.67
ORD00008764,P00480,4,255.85,1023.4
ORD00008764,P00338,2,29.3,58.59
ORD00008764,P00256,3,253.57,760.71
ORD00008764,P00209,1,288.21,288.21
ORD00008764,P00515,5,578.81,2894.07
ORD00008765,P00110,4,273.41,1093.65
ORD00008765,P00012,1,553.58,553.58
ORD00008765,P00297,2,314.58,629.15
ORD00008765,P00514,3,113.35,340.06
ORD00008765,P00135,2,113.76,227.52
ORD00008765,P00031,6,132.06,792.36
ORD00008766,P00294,2,179.97,359.94
ORD00008766,P00466,2,241.42,482.85
ORD00008766,P00514,4,111.06,444.24
ORD00008766,P00090,1,499.49,499.49
ORD00008767,P00596,2,454.11,908.22
ORD00008767,P00274,6,610.09,3660.56
ORD00008767,P00327,4,127.37,509.48
ORD00008767,P00139,1,313.45,313.45
ORD00008767,P00591,3,362.16,1086.48
ORD00008767,P00086,1,128.76,128.76
ORD00008767,P00533,2,158.42,316.84
ORD00008768,P00138,2,32.25,64.49
ORD00008768,P00477,1,59.97,59.97
ORD00008768,P00062,2,277.3,554.6
ORD00008769,P00338,6,27.68,166.08
ORD00008769,P00106,2,247.44,494.87
ORD00008769,P00090,4,449.16,1796.62
ORD00008769,P00381,4,216.2,864.81
ORD00008770,P00373,4,12.48,49.92
ORD00008770,P00157,4,133.01,532.03
ORD00008770,P00090,2,519.6,1039.2
ORD00008770,P00481,5,77.56,387.82
ORD00008771,P00446,5,25.1,125.51
ORD00008771,P00553,3,50.23,150.68
ORD00008771,P00503,2,263.59,527.18
ORD00008771,P00239,5,357.61,1788.04
ORD00008772,P00093,2,108.11,216.21
ORD00008772,P00436,5,101.01,505.07
ORD00008772,P00063,6,378.04,2268.23
ORD00008772,P00020,1,429.82,429.82
ORD00008772,P00267,5,392.99,1964.96
ORD00008773,P00051,1,408.83,408.83
ORD00008774,P00118,5,513.9,2569.51
ORD00008774,P00171,2,194.43,388.86
ORD00008774,P00507,4,332.27,1329.1
ORD00008774,P00091,6,198.55,1191.31
ORD00008775,P00439,1,261.81,261.81
ORD00008775,P00401,5,214.89,1074.45
ORD00008775,P00010,2,358.88,717.77
ORD00008775,P00011,3,317.99,953.96
ORD00008775,P00023,2,324.5,649.0
ORD00008775,P00465,2,184.22,368.45
ORD00008776,P00545,3,224.03,672.1
ORD00008776,P00293,3,250.17,750.51
ORD00008776,P00438,5,492.65,2463.27
ORD00008777,P00135,6,109.8,658.8
ORD00008777,P00472,3,104.0,311.99
ORD00008777,P00521,2,350.33,700.67
ORD00008777,P00191,3,164.07,492.21
ORD00008778,P00133,5,22.96,114.82
ORD00008778,P00274,6,504.77,3028.62
ORD00008778,P00150,1,220.75,220.75
ORD00008778,P00386,6,270.73,1624.4
ORD00008778,P00506,6,47.84,287.03
ORD00008778,P00536,1,159.76,159.76
ORD00008778,P00165,4,161.86,647.44
ORD00008779,P00178,1,554.69,554.69
ORD00008779,P00182,6,152.16,912.96
ORD00008779,P00078,6,271.72,1630.32
ORD00008779,P00358,4,359.91,1439.66
ORD00008779,P00392,3,275.22,825.67
ORD00008779,P00533,2,141.85,283.71
ORD00008779,P00254,5,353.05,1765.26
ORD00008780,P00215,4,259.12,1036.49
ORD00008780,P00375,4,24.08,96.3
ORD00008780,P00078,1,251.56,251.56
ORD00008780,P00256,6,232.94,1397.66
ORD00008780,P00119,2,60.34,120.68
ORD00008780,P00309,4,294.88,1179.5
ORD00008780,P00421,3,42.01,126.02
ORD00008781,P00474,5,242.77,1213.87
ORD00008782,P00207,1,559.68,559.68
ORD00008783,P00284,4,558.31,2233.23
ORD00008783,P00040,6,254.41,1526.45
ORD00008783,P00522,3,398.63,1195.9
ORD00008784,P00138,3,33.93,101.78
ORD00008784,P00232,4,250.94,1003.75
ORD00008784,P00065,3,372.25,1116.75
ORD00008784,P00439,4,234.15,936.61
ORD00008784,P00311,4,353.43,1413.71
ORD00008784,P00425,1,119.84,119.84
ORD00008784,P00593,2,371.86,743.72
ORD00008785,P00232,1,235.62,235.62
ORD00008785,P00546,3,231.47,694.4
ORD00008785,P00186,1,31.85,31.85
ORD00008785,P00024,2,463.07,926.13
ORD00008785,P00362,4,90.21,360.84
ORD00008785,P00027,6,449.45,2696.71
ORD00008786,P00244,5,406.29,2031.47
ORD00008786,P00542,2,263.52,527.05
ORD00008786,P00277,2,233.06,466.12
ORD00008787,P00540,1,84.49,84.49
ORD00008787,P00222,4,142.61,570.43
ORD00008787,P00247,3,185.67,557.0
ORD00008787,P00173,5,245.57,1227.86
ORD00008787,P00311,4,302.77,1211.08
ORD00008787,P00373,1,15.07,15.07
ORD00008788,P00267,2,424.53,849.07
ORD00008789,P00250,6,74.2,445.17
ORD00008789,P00165,2,185.76,371.52
ORD00008789,P00395,5,107.86,539.28
ORD00008789,P00516,4,396.23,1584.93
ORD00008789,P00007,6,328.58,1971.48
ORD00008790,P00443,1,63.25,63.25
ORD00008790,P00370,3,56.47,169.42
ORD00008790,P00465,2,210.79,421.58
ORD00008790,P00163,4,161.56,646.24
ORD00008790,P00285,1,165.51,165.51
ORD00008790,P00012,6,423.49,2540.97
ORD00008790,P00199,2,376.4,752.81
ORD00008791,P00487,6,180.37,1082.23
ORD00008791,P00068,1,451.25,451.25
ORD00008791,P00188,5,331.34,1656.72
ORD00008792,P00497,4,368.67,1474.7
ORD00008793,P00090,4,527.87,2111.49
ORD00008793,P00394,2,128.4,256.79
ORD00008793,P00204,4,283.69,1134.75
ORD00008794,P00224,1,438.73,438.73
ORD00008794,P00388,3,276.91,830.72
ORD00008794,P00553,2,56.41,112.82
ORD00008794,P00456,1,132.64,132.64
ORD00008795,P00298,2,133.99,267.99
ORD00008795,P00348,1,177.98,177.98
ORD00008795,P00515,2,534.88,1069.76
ORD00008795,P00038,2,529.01,1058.02
ORD00008795,P00018,6,412.31,2473.86
ORD00008796,P00086,6,127.58,765.5
ORD00008796,P00522,2,349.6,699.2
ORD00008796,P00062,1,334.85,334.85
ORD00008797,P00070,3,71.09,213.27
ORD00008797,P00243,4,120.5,481.99
ORD00008797,P00339,4,236.82,947.29
ORD00008797,P00194,6,100.08,600.46
ORD00008797,P00293,2,286.52,573.04
ORD00008797,P00193,2,179.97,359.94
ORD00008797,P00534,1,233.24,233.24
ORD00008798,P00400,6,531.39,3188.36
ORD00008798,P00241,1,141.26,141.26
ORD00008798,P00032,2,338.18,676.36
ORD00008798,P00195,3,321.34,964.01
ORD00008798,P00516,6,508.29,3049.75
ORD00008798,P00370,4,56.81,227.22
ORD00008798,P00003,4,335.1,1340.39
ORD00008799,P00311,5,301.68,1508.42
ORD00008799,P00197,3,10.57,31.72
ORD00008799,P00043,3,55.75,167.25
ORD00008799,P00007,2,359.34,718.68
ORD00008800,P00045,1,430.1,430.1
ORD00008800,P00269,6,566.84,3401.05
ORD00008800,P00118,2,494.23,988.45
ORD00008800,P00535,3,398.01,1194.03
ORD00008800,P00131,2,70.18,140.35
ORD00008800,P00540,1,85.6,85.6
ORD00008800,P00218,2,367.44,734.87
ORD00008801,P00045,1,422.76,422.76
ORD00008802,P00061,5,571.6,2858.02
ORD00008802,P00326,3,24.08,72.23
ORD00008802,P00391,2,427.57,855.14
ORD00008802,P00581,1,301.23,301.23
ORD00008802,P00030,5,440.23,2201.15
ORD00008803,P00324,3,98.42,295.27
ORD00008803,P00398,1,336.74,336.74
ORD00008804,P00061,1,542.82,542.82
ORD00008804,P00005,3,67.92,203.77
ORD00008804,P00562,3,46.21,138.62
ORD00008804,P00210,1,316.19,316.19
ORD00008804,P00546,6,239.51,1437.04
ORD00008804,P00122,2,81.79,163.58
ORD00008805,P00546,3,234.87,704.6
ORD00008805,P00283,3,473.65,1420.94
ORD00008806,P00125,3,279.61,838.82
ORD00008806,P00141,6,89.98,539.87
ORD00008807,P00162,4,218.53,874.12
ORD00008807,P00395,2,113.71,227.42
ORD00008808,P00146,1,69.23,69.23
ORD00008808,P00019,3,242.19,726.57
ORD00008808,P00289,4,223.92,895.67
ORD00008808,P00055,2,47.41,94.83
ORD00008808,P00271,3,274.91,824.74
ORD00008808,P00071,5,269.05,1345.25
ORD00008808,P00158,2,357.47,714.94
ORD00008809,P00069,5,90.45,452.23
ORD00008810,P00554,4,313.9,1255.62
ORD00008810,P00395,4,122.39,489.56
ORD00008810,P00573,4,119.6,478.39
ORD00008810,P00184,4,22.93,91.73
ORD00008811,P00504,5,539.0,2695.01
ORD00008812,P00377,5,649.94,3249.72
ORD00008812,P00003,4,356.6,1426.42
ORD00008812,P00397,2,27.13,54.26
ORD00008812,P00144,5,111.95,559.73
ORD00008813,P00551,1,288.47,288.47
ORD00008813,P00580,2,155.18,310.36
ORD00008814,P00389,6,62.03,372.18
ORD00008814,P00296,6,273.9,1643.41
ORD00008814,P00237,6,256.5,1539.0
ORD00008814,P00218,5,445.13,2225.67
ORD00008815,P00123,5,407.45,2037.24
ORD00008815,P00357,3,361.51,1084.54
ORD00008816,P00169,5,503.39,2516.93
ORD00008816,P00549,6,437.54,2625.26
ORD00008816,P00262,1,465.87,465.87
ORD00008816,P00501,4,299.77,1199.07
ORD00008816,P00550,1,206.4,206.4
ORD00008816,P00222,4,131.8,527.19
ORD00008817,P00241,4,146.93,587.71
ORD00008817,P00431,2,108.13,216.26
ORD00008818,P00395,1,130.51,130.51
ORD00008818,P00127,3,217.44,652.32
ORD00008818,P00240,1,9.91,9.91
ORD00008818,P00287,2,634.93,1269.85
ORD00008818,P00308,3,99.75,299.26
ORD00008819,P00369,6,129.07,774.41
ORD00008819,P00145,1,474.36,474.36
ORD00008819,P00432,4,586.04,2344.16
ORD00008819,P00294,5,202.31,1011.55
ORD00008819,P00186,3,36.78,110.35
ORD00008819,P00550,1,263.41,263.41
ORD00008820,P00412,6,332.95,1997.68
ORD00008820,P00306,6,376.14,2256.82
ORD00008820,P00580,5,135.26,676.28
ORD00008821,P00525,1,269.75,269.75
ORD00008821,P00410,1,188.34,188.34
ORD00008821,P00228,1,247.25,247.25
ORD00008821,P00071,5,261.74,1308.69
ORD00008821,P00258,6,282.18,1693.1
ORD00008821,P00098,4,246.08,984.31
ORD00008822,P00368,1,169.09,169.09
ORD00008822,P00594,2,241.3,482.6
ORD00008822,P00219,2,455.22,910.44
ORD00008822,P00312,5,466.75,2333.74
ORD00008822,P00097,4,224.01,896.03
ORD00008823,P00336,1,85.38,85.38
ORD00008823,P00042,1,17.06,17.06
ORD00008823,P00110,6,252.19,1513.12
ORD00008823,P00545,5,271.91,1359.54
ORD00008823,P00265,2,149.79,299.59
ORD00008823,P00361,6,97.17,583.03
ORD00008824,P00017,3,123.7,371.11
ORD00008825,P00365,1,268.63,268.63
ORD00008825,P00277,1,188.16,188.16
ORD00008826,P00444,6,297.84,1787.04
ORD00008827,P00416,6,361.61,2169.69
ORD00008827,P00237,5,305.46,1527.28
ORD00008828,P00556,6,529.09,3174.54
ORD00008828,P00056,6,165.45,992.73
ORD00008828,P00166,5,422.32,2111.59
ORD00008828,P00054,5,290.59,1452.93
ORD00008828,P00337,6,456.84,2741.04
ORD00008828,P00354,5,168.28,841.38
ORD00008829,P00255,3,243.04,729.12
ORD00008829,P00425,4,145.97,583.89
ORD00008829,P00485,5,202.64,1013.18
ORD00008829,P00105,4,47.87,191.49
ORD00008829,P00227,5,297.28,1486.42
ORD00008829,P00449,2,206.03,412.05
ORD00008830,P00247,2,203.09,406.17
ORD00008830,P00289,4,212.22,848.89
ORD00008831,P00594,4,279.23,1116.93
ORD00008831,P00462,4,247.44,989.76
ORD00008831,P00453,5,70.3,351.49
ORD00008831,P00406,3,383.93,1151.79
ORD00008832,P00023,4,293.65,1174.6
ORD00008832,P00376,6,123.79,742.74
ORD00008833,P00430,4,125.91,503.62
ORD00008833,P00558,2,423.83,847.66
ORD00008833,P00575,4,157.73,630.93
ORD00008833,P00045,5,440.7,2203.52
ORD00008833,P00256,1,198.88,198.88
ORD00008833,P00026,6,425.94,2555.63
ORD00008833,P00318,6,146.87,881.23
ORD00008834,P00212,1,30.87,30.87
ORD00008834,P00268,2,173.04,346.09
ORD00008834,P00297,1,365.99,365.99
ORD00008834,P00381,4,229.94,919.76
ORD00008834,P00038,6,618.37,3710.19
ORD00008834,P00181,2,218.11,436.23
ORD00008834,P00012,5,437.95,2189.75
ORD00008835,P00266,5,185.82,929.09
ORD00008835,P00182,3,150.6,451.79
ORD00008835,P00534,1,213.7,213.7
ORD00008835,P00184,5,21.91,109.54
ORD00008835,P00346,2,341.27,682.55
ORD00008835,P00317,4,74.79,299.17
ORD00008836,P00564,5,153.96,769.79
ORD00008836,P00333,5,431.97,2159.85
ORD00008836,P00221,1,266.71,266.71
ORD00008836,P00415,6,309.79,1858.74
ORD00008836,P00050,5,315.48,1577.39
ORD00008836,P00382,6,377.54,2265.23
ORD00008836,P00085,6,452.73,2716.39
ORD00008837,P00181,4,195.51,782.03
ORD00008837,P00454,5,237.26,1186.31
ORD00008837,P00268,2,170.96,341.92
ORD00008837,P00399,4,436.21,1744.84
ORD00008837,P00513,6,260.84,1565.07
ORD00008837,P00008,5,403.21,2016.06
ORD00008838,P00126,5,267.16,1335.78
ORD00008838,P00173,3,260.47,781.4
ORD00008839,P00033,4,168.04,672.15
ORD00008839,P00311,6,328.46,1970.78
ORD00008839,P00296,1,294.96,294.96
ORD00008839,P00159,6,323.85,1943.07
ORD00008839,P00104,4,655.27,2621.06
ORD00008839,P00278,5,189.53,947.63
ORD00008839,P00272,2,96.19,192.37
ORD00008840,P00480,5,252.99,1264.97
ORD00008840,P00430,3,126.45,379.34
ORD00008840,P00458,1,69.27,69.27
ORD00008840,P00429,2,131.75,263.5
ORD00008840,P00456,2,122.73,245.46
ORD00008840,P00573,1,122.94,122.94
ORD00008841,P00173,5,242.35,1211.77
ORD00008841,P00049,6,83.81,502.84
ORD00008841,P00532,2,45.19,90.38
ORD00008842,P00062,1,330.68,330.68
ORD00008843,P00562,1,41.7,41.7
ORD00008844,P00592,5,96.23,481.15
ORD00008844,P00458,1,77.88,77.88
ORD00008844,P00021,3,215.26,645.77
ORD00008845,P00037,6,136.99,821.97
ORD00008846,P00254,5,421.97,2109.83
ORD00008846,P00338,3,32.18,96.54
ORD00008846,P00206,5,202.16,1010.82
ORD00008846,P00382,2,290.58,581.16
ORD00008847,P00196,6,610.21,3661.24
ORD00008848,P00380,2,301.42,602.84
ORD00008848,P00090,6,507.93,3047.59
ORD00008848,P00111,4,188.39,753.56
ORD00008848,P00220,2,141.69,283.38
ORD00008848,P00004,6,148.54,891.24
ORD00008849,P00553,1,52.59,52.59
ORD00008849,P00241,3,152.96,458.87
ORD00008849,P00453,1,76.4,76.4
ORD00008850,P00020,3,416.65,1249.96
ORD00008850,P00293,5,306.34,1531.68
ORD00008851,P00484,4,198.43,793.71
ORD00008851,P00297,1,403.89,403.89
ORD00008852,P00229,1,116.11,116.11
ORD00008852,P00342,1,84.21,84.21
ORD00008852,P00023,4,372.43,1489.7
ORD00008853,P00433,1,575.38,575.38
ORD00008853,P00122,2,93.27,186.53
ORD00008853,P00287,4,569.99,2279.98
ORD00008853,P00093,3,120.78,362.33
ORD00008853,P00265,4,134.93,539.72
ORD00008853,P00211,1,125.9,125.9
ORD00008853,P00277,2,202.67,405.33
ORD00008854,P00153,2,248.37,496.73
ORD00008854,P00494,1,156.56,156.56
ORD00008854,P00099,1,347.27,347.27
ORD00008854,P00475,1,276.62,276.62
ORD00008854,P00227,6,264.94,1589.65
ORD00008854,P00595,2,77.19,154.39
ORD00008854,P00220,6,164.76,988.54
ORD00008855,P00528,4,349.49,1397.98
ORD00008855,P00019,6,235.19,1411.14
ORD00008855,P00431,2,113.63,227.26
ORD00008855,P00017,4,116.3,465.19
ORD00008856,P00593,1,346.37,346.37
ORD00008856,P00338,5,31.49,157.45
ORD00008857,P00431,5,94.35,471.74
ORD00008857,P00313,1,41.15,41.15
ORD00008857,P00260,4,474.22,1896.88
ORD00008858,P00189,4,236.72,946.89
ORD00008859,P00385,2,512.47,1024.94
ORD00008860,P00087,4,283.13,1132.52
ORD00008860,P00025,4,116.68,466.73
ORD00008860,P00118,1,491.52,491.52
ORD00008861,P00260,3,476.8,1430.4
ORD00008861,P00007,4,428.21,1712.86
ORD00008861,P00426,5,29.75,148.73
ORD00008861,P00449,1,211.21,211.21
ORD00008861,P00031,5,135.47,677.33
ORD00008862,P00039,5,105.03,525.16
ORD00008862,P00121,5,140.49,702.44
ORD00008863,P00451,4,76.85,307.41
ORD00008864,P00449,4,206.4,825.62
ORD00008864,P00312,3,518.01,1554.03
ORD00008864,P00263,3,454.12,1362.36
ORD00008864,P00363,2,465.83,931.67
ORD00008865,P00406,2,394.45,788.9
ORD00008865,P00587,1,12.13,12.13
ORD00008865,P00020,3,389.08,1167.23
ORD00008865,P00116,1,156.59,156.59
ORD00008865,P00231,1,210.34,210.34
ORD00008865,P00448,5,64.16,320.78
ORD00008866,P00132,5,260.13,1300.64
ORD00008866,P00073,1,215.54,215.54
ORD00008866,P00113,2,376.66,753.31
ORD00008866,P00400,3,420.02,1260.06
ORD00008866,P00490,6,147.77,886.62
ORD00008867,P00388,6,310.6,1863.61
ORD00008867,P00306,5,385.24,1926.19
ORD00008868,P00120,4,276.06,1104.26
ORD00008868,P00100,2,158.46,316.92
ORD00008868,P00180,6,528.57,3171.43
ORD00008868,P00593,1,414.22,414.22
ORD00008868,P00352,6,299.09,1794.55
ORD00008869,P00357,3,371.88,1115.65
ORD00008869,P00273,4,111.96,447.86
ORD00008869,P00035,6,220.36,1322.17
ORD00008869,P00600,3,438.01,1314.02
ORD00008869,P00328,1,193.56,193.56
ORD00008870,P00408,3,111.73,335.2
ORD00008870,P00288,4,213.56,854.22
ORD00008870,P00597,6,123.81,742.88
ORD00008870,P00512,2,256.84,513.68
ORD00008871,P00362,1,94.55,94.55
ORD00008871,P00091,6,200.39,1202.32
ORD00008871,P00580,6,131.65,789.92
ORD00008871,P00177,2,580.98,1161.96
ORD00008871,P00238,4,214.42,857.66
ORD00008872,P00115,1,447.82,447.82
ORD00008872,P00468,6,448.1,2688.63
ORD00008872,P00177,4,471.51,1886.05
ORD00008873,P00236,2,194.61,389.22
ORD00008873,P00099,4,345.4,1381.6
ORD00008873,P00540,6,74.05,444.33
ORD00008873,P00233,6,290.76,1744.59
ORD00008874,P00499,3,26.33,78.98
ORD00008874,P00228,5,213.94,1069.72
ORD00008874,P00577,3,509.73,1529.2
ORD00008874,P00282,3,265.07,795.22
ORD00008874,P00105,6,56.98,341.9
ORD00008874,P00347,6,638.58,3831.47
ORD00008874,P00187,1,228.77,228.77
ORD00008875,P00154,6,299.73,1798.39
ORD00008875,P00128,3,312.31,936.94
ORD00008875,P00326,1,23.07,23.07
ORD00008875,P00549,4,538.31,2153.23
ORD00008875,P00334,5,6.49,32.47
ORD00008876,P00561,2,43.48,86.96
ORD00008876,P00388,5,299.55,1497.74
ORD00008876,P00069,2,81.1,162.19
ORD00008876,P00340,2,41.25,82.5
ORD00008877,P00292,2,375.4,750.81
ORD00008877,P00363,6,421.57,2529.41
ORD00008877,P00324,1,99.48,99.48
ORD00008877,P00400,4,536.21,2144.82
ORD00008877,P00230,6,256.0,1536.0
ORD00008878,P00383,2,10.37,20.73
ORD00008878,P00225,4,480.81,1923.22
ORD00008878,P00402,1,244.11,244.11
ORD00008879,P00002,6,550.51,3303.05
ORD00008880,P00433,1,521.36,521.36
ORD00008880,P00457,1,129.41,129.41
ORD00008880,P00530,1,121.9,121.9
ORD00008880,P00572,3,415.79,1247.38
ORD00008880,P00070,1,65.07,65.07
ORD00008880,P00448,4,63.26,253.03
ORD00008880,P00230,6,267.2,1603.2
ORD00008881,P00079,2,432.64,865.29
ORD00008881,P00384,5,58.14,290.68
ORD00008881,P00488,5,96.2,481.0
ORD00008881,P00134,1,105.11,105.11
ORD00008881,P00193,6,200.22,1201.31
ORD00008881,P00057,2,166.75,333.49
ORD00008882,P00304,6,299.55,1797.29
ORD00008882,P00097,1,180.71,180.71
ORD00008882,P00122,4,98.39,393.55
ORD00008882,P00496,5,27.58,137.9
ORD00008882,P00286,6,43.63,261.79
ORD00008882,P00583,2,33.75,67.49
ORD00008883,P00122,2,88.11,176.23
ORD00008883,P00133,4,26.94,107.76
ORD00008883,P00125,5,350.15,1750.73
ORD00008884,P00537,4,221.9,887.61
ORD00008884,P00117,3,99.86,299.57
ORD00008884,P00503,3,240.7,722.09
ORD00008884,P00162,1,209.32,209.32
ORD00008884,P00313,6,49.74,298.46
ORD00008885,P00364,5,597.45,2987.24
ORD00008885,P00517,1,91.38,91.38
ORD00008885,P00501,1,329.61,329.61
ORD00008886,P00496,3,22.79,68.36
ORD00008886,P00436,3,96.82,290.46
ORD00008886,P00345,6,156.29,937.71
ORD00008886,P00067,2,11.4,22.8
ORD00008886,P00102,2,153.83,307.66
ORD00008886,P00494,3,141.44,424.31
ORD00008887,P00321,1,329.17,329.17
ORD00008887,P00187,3,191.03,573.1
ORD00008887,P00070,1,68.83,68.83
ORD00008887,P00527,4,295.51,1182.05
ORD00008887,P00277,3,233.8,701.41
ORD00008887,P00502,2,43.19,86.38
ORD00008888,P00380,3,271.19,813.56
ORD00008888,P00038,1,514.11,514.11
ORD00008889,P00309,6,238.5,1431.02
ORD00008889,P00307,5,220.52,1102.58
ORD00008889,P00440,6,69.17,415.03
ORD00008889,P00057,2,138.63,277.26
ORD00008889,P00416,5,288.14,1440.72
ORD00008890,P00222,3,125.8,377.41
ORD00008890,P00220,3,163.95,491.85
ORD00008891,P00178,2,573.44,1146.87
ORD00008891,P00546,1,198.63,198.63
ORD00008891,P00007,5,350.83,1754.16
ORD00008891,P00253,5,275.81,1379.03
ORD00008891,P00390,6,455.13,2730.78
ORD00008891,P00447,2,13.57,27.14
ORD00008892,P00140,3,127.27,381.82
ORD00008892,P00232,6,232.4,1394.43
ORD00008892,P00170,5,194.68,973.39
ORD00008892,P00142,5,641.09,3205.46
ORD00008893,P00417,4,429.97,1719.87
ORD00008893,P00185,5,284.86,1424.29
ORD00008893,P00468,4,465.66,1862.64
ORD00008894,P00494,5,162.27,811.34
ORD00008895,P00216,2,84.16,168.32
ORD00008895,P00509,5,81.47,407.33
ORD00008896,P00022,5,75.59,377.94
ORD00008896,P00262,4,470.84,1883.38
ORD00008896,P00091,2,215.83,431.65
ORD00008896,P00065,5,296.47,1482.34
ORD00008896,P00170,6,204.17,1225.04
ORD00008896,P00547,3,356.83,1070.49
ORD00008897,P00132,3,268.21,804.62
ORD00008898,P00139,5,297.45,1487.27
ORD00008898,P00590,2,210.57,421.14
ORD00008898,P00314,6,189.83,1138.98
ORD00008898,P00541,4,49.24,196.95
ORD00008898,P00009,4,376.96,1507.85
ORD00008898,P00098,2,302.6,605.21
ORD00008899,P00152,1,112.23,112.23
ORD00008899,P00265,3,142.98,428.93
ORD00008899,P00081,1,97.29,97.29
ORD00008899,P00160,6,143.72,862.35
ORD00008900,P00537,5,207.88,1039.41
ORD00008901,P00108,1,86.34,86.34
ORD00008902,P00053,5,93.22,466.08
ORD00008902,P00206,6,190.58,1143.49
ORD00008902,P00190,6,27.69,166.16
ORD00008902,P00329,5,348.34,1741.7
ORD00008902,P00408,5,107.01,535.05
ORD00008902,P00292,3,338.8,1016.41
ORD00008903,P00183,3,465.78,1397.34
ORD00008904,P00510,4,285.37,1141.5
ORD00008904,P00513,2,205.75,411.5
ORD00008904,P00473,5,340.43,1702.17
ORD00008904,P00148,5,317.36,1586.79
ORD00008904,P00426,2,30.28,60.57
ORD00008905,P00070,1,63.91,63.91
ORD00008905,P00066,2,85.52,171.04
ORD00008905,P00600,4,511.28,2045.12
ORD00008905,P00571,3,397.87,1193.62
ORD00008906,P00390,3,445.35,1336.05
ORD00008907,P00461,6,87.58,525.46
ORD00008907,P00297,1,314.29,314.29
ORD00008907,P00125,3,337.29,1011.87
ORD00008907,P00275,4,321.99,1287.96
ORD00008908,P00596,2,416.23,832.47
